source_id,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag,V
4685930953427503232,OGLE-SMC-CEP-1117,12.034333,-73.2963,CEP,F,15.937106,15.346,1.2720003,9.659383,,,12.03432686777,0.0431,-73.29629805543,0.0375,-0.0568,0.0463,0.603,0.083,-1.132,0.077,6442.03,23.8443,16.16581,2866.43,38.9102,16.708035,5701.04,44.6057,15.372034,1.336,,,0,4669.13,,,,,0.029135,7370.87542976196,6162.68915782476,8883.95444232882,1.0084043600070949,1.828214642294693,-14.073999417712402
4687423854006258304,OGLE-SMC-CEP-3568,16.0065,-72.75117,CEP,1O,6.7850857,16.271,0.48900032,1.5231268,,,16.00649105222,0.0524,-72.75117040498,0.0443,-0.0368,0.0572,0.744,0.107,-1.062,0.09,4003.74,18.9931,16.682201,2614.47,45.7315,16.80793,2626.93,33.1125,16.2133,0.594629,,,0,6911.72,,,,,0.025879,6130.4271397204,5050.80885063901,7515.23456527068,2.3335462324613268,2.7447473240140603,-15.781999588447265
4685668788638629760,OGLE-SMC-CEP-1887,13.109292,-73.754585,CEP,F,13.887034,16.635,0.6149998,1.5112653,,,13.10928555518,0.0701,-73.75458737017,0.0729,0.0941,0.0792,0.861,0.136,-1.353,0.158,2263.96,14.8013,17.301195,,,,,,,,,,0,,,,,,0.023405,4070.84896056669,3274.06066832914,5166.775079193,3.5865752829505837,4.252770054068748,-16.020000428881836
4657970235410050560,OGLE-LMC-CEP-1872,81.10275,-69.70842,CEP,F,6.0721874,14.535,0.8120003,6.3756704,,,81.10275772116,0.0216,-69.7084186717,0.0237,-0.0886,0.0233,1.418,0.041,0.517,0.047,15590.8,53.0756,15.206196,8240.1,118.421,15.561557,11702.9,150.322,14.591187,0.97037,,,0,5353.67,,,,,0.012755,12311.8320399282,10763.8759357391,14127.4996685956,-0.9166135633172843,-0.24541741072939338,-13.72299954741211
4690541240074102656,OGLE-SMC-CEP-3984,16.961292,-71.76417,CEP,1O/2O,7.171633,17.216,0.5380001,0.7014183,,,16.9612815086,0.097,-71.7641688492,0.0771,-0.093,0.0976,0.961,0.192,-0.7,0.16,1648.8,12.86,17.645447,1160.41,37.293,17.689861,1141.57,30.9466,17.118166,0.571695,,,0,,,,,,0.030636,4677.87002390474,3716.38521104019,5951.71836104727,3.8657588501139735,4.29520624684249,-16.677999503271483
4651064069643767680,OGLE-LMC-CEP-2578,84.18158,-71.42372,CEP,1O/2O,9.868874,16.596,0.5209999,0.7278073,,,84.18157011566,0.0706,-71.42371769511,0.0846,-2.0E-4,0.0858,1.75,0.132,0.137,0.194,2771.44,25.9981,17.0816,1788.03,66.701,17.220451,1755.58,41.8454,16.650866,0.569586,,,0,,,,,,0.038955,4456.61340849765,3577.39180577378,5630.86203162126,3.350975858413843,3.836575187027126,-16.07500077138672
4661958511847668096,OGLE-LMC-CEP-1201,77.89117,-66.65839,CEP,1O,5.8486204,16.566,0.60099983,0.8549972,,,77.89116896312,0.0755,-66.65838604314,0.0763,0.0405,0.0835,1.989,0.141,0.405,0.145,2821.16,9.37424,17.062296,1791.45,30.4954,17.218378,1929.21,21.5258,16.548473,0.669905,,,0,6683.9,,,,,0.033279,4080.50474353283,3313.11896523718,5101.59222925774,3.5124305494720147,4.008726564730804,-15.965000154741212
4657216009020498560,OGLE-LMC-CEP-2714,84.57129,-70.43925,CEP,F,25.923187,15.177,1.0939999,5.1317277,,,84.57130267978,0.1127,-70.43924993198,0.1443,0.4713,0.1278,2.188,0.216,-2.47,0.292,7745.01,97.25,15.965811,4122.4,161.412,16.313513,6754.02,193.973,15.188014,1.125499,,,0,4990.25,,,,,0.042798,1848.74232595075,1492.43439348113,2382.78444462299,3.8426181244207527,4.631429078644386,-14.083000145776367
4685956418346370944,OGLE-SMC-CEP-1736,12.935166,-72.96625,CEP,1O,5.0821204,16.941,0.6860008,1.0485561,,,12.93517828818,0.0907,-72.96625233606,0.068,0.013,0.0785,0.937,0.196,-1.279,0.136,1836.93,9.4181,17.528133,1159.77,24.5728,17.690458,1349.52,23.5605,16.936472,0.753986,,,0,,,,,,0.011517,4687.54663252735,3773.14236893971,5910.01334624591,3.5862719787705295,4.173404994029319,-16.254999184741212
4687171752326543616,OGLE-SMC-CEP-4486,18.910418,-73.07697,CEP,F,10.687433,14.7,0.7630005,6.6131973,,,18.91043041224,0.0935,-73.07697238744,0.0786,-0.0863,0.0898,2.745,0.192,-2.99,0.171,14180.4,67.8237,15.309147,10166.8,194.64,15.333425,10955.9,115.587,14.662803,0.670622,,,0,5823.33,,,,,0.047942,4938.30028245771,3942.30920738205,6251.55078575908,1.2321123368856348,1.8412595276204975,-13.936999309265136
4690552720490561792,OGLE-SMC-CEP-3825,16.571,-71.729774,CEP,1O/2O,13.569358,16.594,0.4260006,0.9791466,,,16.57100679082,0.0599,-71.72977010084,0.0564,-0.0664,0.0661,1.045,0.114,-0.941,0.113,3142.04,33.1105,16.945335,2156.81,84.8334,17.016861,1849.15,47.4078,16.594488,0.422373,,,0,7416.0,,,,,0.029869,5816.19813725542,4754.16407180399,7182.3571901295,2.7708038977875837,3.1221390351166853,-16.1679992626709
4657229271882027136,OGLE-LMC-CEP-2590,84.21929,-70.15997,CEP,1O,6.34385,15.72,1.0670004,1.2056972,,,84.21930283636,0.0839,-70.1599686037,0.0891,-0.1738,0.084,1.654,0.18,0.191,0.219,6176.85,32.3488,16.211447,8865.9,298.975,15.48208,8792.51,226.384,14.901637,0.580443,,,0,5095.63,,,,,0.010173,5597.24193267117,4537.74856695468,6950.67021522178,1.9801298717185816,2.4715766046897727,-14.652999867028809
4690651053762332800,OGLE-SMC-CEP-4518,19.104042,-71.32736,CEP,1O,14.236735,15.45,0.5460005,2.3022037,,,19.10403140728,0.1461,-71.3273641551,0.1101,0.2206,0.153,-0.199,0.282,-1.139,0.206,7895.74,61.474,15.944884,8296.73,354.411,15.554121,7289.42,221.277,15.105187,0.448934,,,0,5248.25,,,,,0.009523,2517.04036495122,1920.56710484558,3412.85653103352,3.4455489080528956,3.940433098787759,-14.903999309265137
4657260573614609024,OGLE-LMC-CEP-2747,84.69067,-69.842636,CEP,F,13.4727125,15.096,1.0030012,4.851884,,,84.69065424519,0.0376,-69.84263585091,0.0313,0.0068,0.0375,2.088,0.062,0.492,0.061,7866.19,54.6783,15.948955,3750.0,96.8106,16.41631,6302.9,100.232,15.26307,1.153239,,,0,4896.73,,,,,0.052396,7018.36287403612,5972.80040832353,8323.68785665667,0.8648206226547686,1.717775904942366,-14.092998517712402
4657257751744018688,OGLE-LMC-CEP-2630,84.3185,-69.90139,CEP,1O,11.635593,15.643,1.0459995,2.4055605,,,84.31851686097,0.0584,-69.90139094324,0.0598,0.0302,0.0611,1.934,0.102,0.294,0.117,5186.63,30.5093,16.401154,2834.71,50.7521,16.720118,4637.53,94.489,15.596204,1.123914,,,0,5003.0,,,,,0.012102,5077.30361554287,4186.594217272,6240.64892627582,2.114833977177149,2.8729883281292956,-14.597000149047851
4685779568700307072,OGLE-SMC-CEP-1092,12.00825,-73.63761,CEP,1O,10.849755,16.8,0.46899986,0.9778376,,,12.00822789503,0.0997,-73.63761033525,0.0771,-0.0271,0.1022,1.609,0.243,-0.985,0.157,2384.75,30.3301,17.244757,1563.92,69.8839,17.365849,1625.37,61.0719,16.734539,0.63131,,,0,,,,,,0.049398,4294.59930747001,3379.55681990819,5536.75738556821,3.635385988392528,4.080143751331981,-16.330999377060547
4685669651918497792,OGLE-SMC-CEP-1922,13.151958,-73.708336,CEP,1O,7.1313243,16.636,0.59900093,1.2053463,,,13.15194523886,0.0732,-73.70833080988,0.0569,0.0892,0.0746,0.468,0.159,-0.909,0.111,2647.64,18.6167,17.131218,1929.34,124.09,17.137867,2245.59,197.456,16.383593,0.754274,,,0,,,,,,0.038464,4219.30682879626,3409.15153667767,5326.45391064592,3.5097941370268977,4.0050124574614685,-16.03699874956543
4685854782219294208,OGLE-SMC-CEP-1308,12.337584,-73.83567,CEP,1O,9.264259,16.991,0.4619999,0.9238786,,,12.33760703613,0.1108,-73.83566940538,0.0841,-0.3514,0.1077,0.725,0.235,-0.976,0.167,1911.09,23.5433,17.48516,1462.65,52.7548,17.43854,1366.37,35.8044,16.923002,0.515537,,,0,,,,,,0.020945,5713.93084916571,4549.23352066602,7207.92849265542,3.206324320888644,3.7004850990868867,-16.52899932180176
4657999651571912832,OGLE-LMC-CEP-2376,83.418625,-69.88308,CEP,F,21.167986,15.731,1.4019995,5.261907,,,83.41860713127,0.0502,-69.88307754665,0.047,-0.0248,0.0493,2.104,0.102,0.582,0.11,3926.58,45.6898,16.70333,1797.9,101.84,17.214472,3862.57,108.223,15.79473,1.419742,,,0,4488.5,,,,,0.054739,6406.79095334892,5366.09010464976,7718.60984903609,1.6977971782723351,2.670127231678098,-14.329000446594238
4688853459648638592,OGLE-SMC-CEP-0430,10.47275,-73.20164,CEP,1O,6.500235,17.126,0.6120014,0.8866595,,,10.47274905901,0.111,-73.20163330104,0.0784,-0.1807,0.1214,0.97,0.168,-1.142,0.161,1623.82,12.2122,17.662024,1046.8,28.8581,17.801733,1161.83,16.5741,17.099062,0.702671,,,0,,,,,,0.044774,4540.06367021213,3534.67711885706,5885.09448762786,3.8406897332836536,4.376714282600059,-16.513998050683593
4687482093766496128,OGLE-SMC-CEP-3681,16.227291,-72.540726,CEP,1O,13.624,16.435,0.5150013,0.9686598,,,16.22730402967,0.0576,-72.54072054828,0.0446,0.0749,0.0591,1.061,0.13,-1.38,0.091,3380.21,37.9437,16.866007,2240.97,89.4207,16.975296,2099.13,51.5886,16.456821,0.518475,,,0,7051.33,,,,,0.041088,4787.67216976134,3943.614580428,5911.04159492487,3.034377441207461,3.465384975265078,-15.919998165942383
4658344314108978560,OGLE-LMC-CEP-1334,78.71179,-68.84133,CEP,1O,5.447103,15.294,0.7230005,2.3135426,,,78.71178779345,0.038,-68.84132332231,0.0448,-0.0204,0.0462,2.01,0.07,0.168,0.076,8600.12,20.006,15.852104,4813.64,42.0096,16.145205,6053.92,45.1205,15.306829,0.838376,,,0,5789.5,,,,,0.040215,6461.21658799557,5450.6798934811,7725.10481106093,1.242428175066138,1.8005325031301034,-14.570999171936036
4685631753107540864,OGLE-SMC-CEP-2672,14.333333,-73.881836,CEP,F,5.0693607,17.396,0.60300064,1.2293869,,,14.33335170184,0.1799,-73.88184056335,0.1255,1.3639,0.1582,-0.393,0.351,-1.536,0.249,1313.09,9.47253,17.892633,879.108,35.7943,17.991283,916.973,13.8332,17.356028,0.635256,,,0,,,,,,0.025862,725.347269600281,646.903319195812,824.778936311344,8.09327000550616,8.589903097058894,-16.792999268447264
4657975114489136896,OGLE-LMC-CEP-1802,80.75442,-69.74983,CEP,F,7.440787,14.529,0.83399963,6.013446,,,80.75443703551,0.0234,-69.74983368756,0.0247,-0.0716,0.0246,1.656,0.043,0.763,0.049,15464.4,55.3623,15.215033,8092.57,128.702,15.581171,11902.0,117.894,14.572866,1.008306,,,0,5217.67,,,,,0.025489,11273.2986895257,9827.31809285482,12982.523068209,-0.7312547873131834,-0.04522206960078101,-13.695000652287598
4685758398849976576,OGLE-SMC-CEP-0804,11.497916,-73.98125,CEP,1O,7.014989,16.736,0.57299995,1.1131655,,,11.49791553451,0.1026,-73.98125741857,0.0736,-0.0082,0.0746,0.737,0.212,-1.406,0.179,2515.34,18.8323,17.186876,1641.66,64.5081,17.313177,1654.87,35.016,16.715014,0.598164,,,0,,,,,,0.012864,5037.43595240966,4062.27841842932,6330.85416359572,3.2249523739165156,3.675828312881361,-16.163000111035156
4687483914832484608,OGLE-SMC-CEP-3710,16.296083,-72.44214,CEP,1O,9.73336,17.078,0.5100002,0.7705932,,,16.29610239463,0.111,-72.44214469313,0.0829,-0.1034,0.1112,1.095,0.238,-1.074,0.157,1708.46,16.9557,17.606855,1273.27,54.659,17.589085,1190.19,29.6115,17.072878,0.516207,,,0,,,,,,0.004095,4381.29112961021,3439.28855462399,5644.593184487,3.86998855352482,4.398844438534585,-16.567998914990234
4661855359642156032,OGLE-LMC-CEP-1104,77.28254,-67.020226,CEP,1O,6.7163324,16.808,0.62999916,0.7067892,,,77.28254322965,0.0896,-67.02023369835,0.1007,0.0579,0.0976,2.54,0.187,0.113,0.2,2183.46,9.56855,17.340506,1458.68,25.4502,17.44149,1601.2,20.273,16.750809,0.690681,,,0,,,,,,0.045625,3654.74262196624,2924.86152993185,4647.04298268102,3.993716574378851,4.526222009803657,-16.178001404575195
4651832456469009152,OGLE-LMC-CEP-2240,82.78392,-71.143585,CEP,1O,9.267888,15.377,0.7109995,2.0805287,,,82.78391302776,0.0483,-71.14359248114,0.0476,0.1664,0.048,2.127,0.093,0.744,0.085,7956.15,33.0743,15.936607,4573.72,79.1092,16.200716,5939.56,68.4918,15.327534,0.873182,,,0,5767.0,,,,,0.056283,4069.25706841306,3467.47388821367,4861.52137793415,2.3294242223556267,2.8890313673141232,-14.666000355041504
4685927762274200960,OGLE-SMC-CEP-1483,12.592375,-73.32645,CEP,F,10.484591,17.202,0.67300034,1.3236176,,,12.59238735412,0.0946,-73.32645712482,0.0879,0.094,0.1057,0.631,0.207,-1.075,0.196,1245.0,6.67898,17.950445,898.63,22.1344,17.967436,1099.06,25.3693,17.159369,0.808067,,,0,,,,,,0.009472,3559.18033268543,2791.06989336507,4642.77039239761,4.445249699693278,5.193695035386636,-16.52899932430664
4685939788227800448,OGLE-SMC-CEP-1712,12.900917,-73.104195,CEP,F,18.993832,14.6,0.95300007,10.158241,,,12.90092749322,0.0428,-73.10420254433,0.027,-0.1854,0.0363,0.438,0.085,-0.514,0.054,14351.2,103.217,15.296143,7542.24,203.281,15.657637,11262.5,238.798,14.63283,1.024807,,,0,5343.0,,,,,0.019638,11128.4149697153,9517.71689704723,13045.483545651,-0.6321661774335787,0.06397644109669542,-13.647000311469727
4655285747641775744,OGLE-LMC-CEP-0612,75.02096,-69.18053,CEP,1O,6.001224,16.568,0.671999,0.8791707,,,75.020951466,0.0521,-69.18052223314,0.0602,0.0437,0.0572,1.667,0.098,0.094,0.119,2607.45,11.3825,17.147825,1580.88,24.6876,17.354137,1882.41,19.5947,16.575136,0.779001,,,0,,,,,,0.045324,4959.05682721825,4135.55204032798,6023.29766163861,3.0910053683496344,3.670829574892604,-15.896001793457032
4685955834230961536,OGLE-SMC-CEP-1517,12.64525,-73.027725,CEP,F,14.879874,16.925,0.58200073,1.3883007,,,12.6452756596,0.1558,-73.02772112824,0.112,0.7969,0.1349,3.079,0.334,-3.064,0.223,1708.58,16.4345,17.606781,1439.94,51.7973,17.455524,1710.89,76.5147,16.678865,0.776659,,,0,,,,,,0.064847,1209.55849918444,1029.82128383067,1459.83186908332,6.5118648497652565,7.193646612704711,-16.342998507060546
4658246178341696896,OGLE-LMC-CEP-1371,78.84754,-69.079475,CEP,1O,6.9022794,15.184,0.7119999,2.4360702,,,78.84752364781,0.0356,-69.07946888946,0.0364,0.0652,0.0374,2.04,0.066,0.121,0.067,9087.12,21.1722,15.7923,5198.03,56.6748,16.06179,6531.64,35.9222,15.224365,0.837425,,,0,5651.43,1.899,0.9783,,,0.056357,5854.68506005019,5014.17756570225,6917.80296639814,1.3464823246738113,1.9547823094150214,-14.472000115258789
4658185262836251648,OGLE-LMC-CEP-1494,79.38238,-69.41983,CEP,F,26.368359,14.388,0.6700001,5.3830853,,,79.38240410257,0.1671,-69.41983027451,0.2282,0.3525,0.1793,7.159,0.301,-0.949,0.435,21275.5,404.628,14.868664,13547.6,659.323,15.02173,16940.7,434.654,14.189591,0.832139,,,0,5672.8,,,,,0.081619,2000.60056681313,1520.38015732439,2748.81756051545,2.8821975970360114,3.3628620624290786,-13.717999434606934
4658003323923308672,OGLE-LMC-CEP-2198,82.65642,-69.77842,CEP,F,15.658766,14.32,0.8720007,7.0915656,,,82.65639559907,0.0505,-69.77842086034,0.0757,-0.1347,0.0571,1.009,0.098,0.372,0.149,20225.6,189.6,14.923612,11373.7,347.364,15.211631,14831.8,317.393,14.333934,0.877697,,,0,5674.75,,,,,0.046853,6987.29897488828,5815.42384507119,8443.3402367008,0.09845306287604316,0.7020653680518247,-13.44799899482422
4658297859733974272,OGLE-LMC-CEP-1527,79.52675,-68.95417,CEP,1O,6.7064395,15.83,0.6539993,1.4923973,,,79.52672535037,0.0615,-68.95416988025,0.0765,-0.1127,0.0792,1.158,0.116,0.125,0.15,5360.82,22.8953,16.365288,3396.65,51.3243,16.523762,4074.41,39.6756,15.736759,0.787003,,,0,5951.0,,,,,0.049844,5292.306440636,4303.06308456228,6563.51050839426,2.2117750076327596,2.7470630839267045,-15.176000623706054
4685858110779640448,OGLE-SMC-CEP-1623,12.79375,-73.69986,CEP,F,7.3031454,17.284,0.6079998,1.2240556,,,12.79374059354,0.2731,-73.69985147729,0.199,-0.5036,0.2493,6.011,0.547,1.082,0.392,1236.91,8.95367,17.957525,971.247,20.8068,17.883064,989.247,19.4885,17.273659,0.609406,,,0,,,,,,0.103619,3387.64631134523,2479.64155914312,4652.4190538621,4.634510090101934,5.308034693373418,-16.676000596728514
4687221887445172992,OGLE-SMC-CEP-4045,17.12675,-72.90217,CEP,1O,7.05901,17.038,0.5869999,0.9152105,,,17.12672339839,0.0806,-72.9021744328,0.0667,-0.105,0.0825,1.175,0.159,-1.303,0.137,1835.15,14.0634,17.529186,1216.26,59.4449,17.63882,1232.21,28.4772,17.03521,0.603611,,,0,,,,,,0.046555,5354.66002406104,4304.45016122671,6723.04331200918,3.3943405968558373,3.885526490044313,-16.451000206811525
4657260711053167104,OGLE-LMC-CEP-2756,84.71291,-69.82272,CEP,1O/2O,5.5029163,17.111,0.6520004,0.6110068,,,84.71291218472,0.0936,-69.82271098453,0.0892,0.0852,0.1068,2.501,0.146,0.6,0.163,1575.96,11.8025,17.694506,1023.92,28.7319,17.825722,1193.48,22.8226,17.06988,0.755842,,,0,,,,,,0.042846,3485.38286291401,2748.69596392591,4513.02726100564,4.399747603501986,4.98325354246683,-16.458999661035158
4685878318603564288,OGLE-SMC-CEP-1260,12.2725,-73.48364,CEP,1O,11.750977,16.601,0.5170002,1.0321007,,,12.27252243925,0.0795,-73.48364646165,0.0624,0.1278,0.0818,0.459,0.161,-1.607,0.125,2689.44,28.874,17.11421,1848.61,69.9457,17.184275,1794.85,37.9203,16.626852,0.557423,,,0,,,,,,0.015931,3769.2403516611,3032.86790569219,4793.16580552324,3.719730673066646,4.232940840913326,-16.083999632153322
4685880620744993280,OGLE-SMC-CEP-1565,12.730541,-73.373695,CEP,F,11.015434,17.132,0.6119995,1.2962263,,,12.73055691035,0.1079,-73.37370288503,0.0881,0.314,0.113,-0.236,0.239,-1.958,0.189,1482.54,15.9291,17.760853,1082.52,49.399,17.765303,1142.07,32.744,17.11769,0.647614,,,0,,,,,,0.020147,2446.49925275161,1944.58149871757,3195.52659228502,5.1892745322478895,5.8181275627654685,-16.520000469482422
4655476787745340032,OGLE-LMC-CEP-0224,73.058044,-69.01172,CEP,F,10.894041,14.468,1.0139999,3.779642,,,73.05804590189,0.0257,-69.011710904,0.0314,0.0114,0.0284,1.779,0.05,-0.288,0.063,15332.8,115.077,15.224309,7158.91,235.737,15.714272,12169.2,199.147,14.548768,1.165504,,,0,4962.48,,,,,0.044896,7795.86964172361,6771.60789305699,9043.83756077493,0.008677569632034476,0.7649861576447297,-13.454000511987305
4688995326728163328,OGLE-SMC-CEP-2691,14.371125,-72.494026,CEP,1O,7.8822007,16.22,0.70700073,1.6997979,,,14.37110211337,0.0553,-72.49401975082,0.0439,0.0165,0.0559,0.641,0.1,-1.128,0.084,3708.01,15.9357,16.765512,2275.92,34.0877,16.958494,2625.89,31.69,16.21373,0.744764,,,0,6192.0,,,,,0.05295,5597.86643849393,4622.5880335174,6865.27711790301,2.479886652025904,3.025399338671413,-15.512998583354491
4688962723612909056,OGLE-SMC-CEP-1943,13.185416,-72.77756,CEP,1O,12.604248,16.517,0.53899956,1.0431179,,,13.18544693709,0.061,-72.77755724785,0.0476,-0.1111,0.0592,1.252,0.128,-1.207,0.089,3071.36,28.4794,16.970037,2058.32,67.8385,17.067604,2056.34,54.7123,16.479183,0.588421,,,0,6871.83,,,,,0.031673,6814.80763980065,5623.20190935487,8315.57959756671,2.3497321903590382,2.802768991994782,-15.978000638364257
4687143783494317312,OGLE-SMC-CEP-3665,16.191,-73.51906,CEP,1O,8.270827,16.468,0.48399925,1.0675077,,,16.19100553897,0.0581,-73.5190504989,0.0446,-0.218,0.0562,1.01,0.113,-0.925,0.088,3338.56,21.6381,16.879467,2180.35,50.6815,17.005074,2087.8,42.1574,16.462698,0.542376,,,0,7019.0,,,,,0.049559,8224.39684557534,6844.27053819159,9920.01195524047,1.8924801227941757,2.3039467108068727,-15.984001161987305
4685696864823449216,OGLE-SMC-CEP-2657,14.310958,-73.59747,CEP,F,8.796612,17.234,0.6060009,1.2088045,,,14.31094185088,0.123,-73.59747849686,0.0966,0.0929,0.14,1.624,0.214,-1.395,0.193,1335.75,10.195,17.87405,1058.91,41.7274,17.789242,1211.63,46.0906,17.0535,0.735743,,,0,,,,,,0.042541,3119.65245389719,2371.24086176177,4209.77168252114,4.76346818248668,5.403518930167344,-16.627998352319334
4685931370089427328,OGLE-SMC-CEP-1181,12.138667,-73.27461,CEP,1O,12.861612,16.514,0.6329994,1.284833,,,12.13870034744,0.0919,-73.2746137469,0.0643,0.1993,0.0815,0.445,0.193,-1.317,0.136,2802.26,29.5005,17.069593,1963.49,68.5371,17.118814,2117.86,70.5364,16.447176,0.671639,,,0,,,,,,0.028501,3283.03338580389,2661.96997687093,4161.16390545208,3.932623443081347,4.4882165041165045,-15.881000538964845
4687416050082909952,OGLE-SMC-CEP-3745,16.376875,-72.83056,CEP,1O,7.843771,17.097,0.64100075,1.202807,,,16.37689188882,0.2289,-72.83056904386,0.1575,-1.3584,0.2331,0.568,0.433,1.034,0.298,1620.77,15.2339,17.66406,1512.98,41.8157,17.401804,1507.58,23.564,16.816223,0.585581,,,0,,,,,,0.049439,4687.91410065751,3586.37576489136,6125.77286021015,3.7421018957917163,4.309161773721403,-16.455999372070313
4657275004705729024,OGLE-LMC-CEP-2457,83.73383,-69.6795,CEP,1O,5.037376,16.86,0.65799904,0.7348904,,,83.73385537774,0.068,-69.67949420966,0.0729,0.0573,0.0716,1.931,0.122,0.237,0.153,2050.55,10.4164,17.408688,1395.45,34.6808,17.489603,1478.27,20.6544,16.837538,0.652065,,,0,,,,,,0.017264,4428.81180499405,3617.32041031688,5508.80333585703,3.6285644800827868,4.177251869731226,-16.202001570351563
4658066275124928128,OGLE-LMC-CEP-1964,81.43925,-69.52064,CEP,F,11.747313,14.488,0.85099983,6.310874,,,81.43927461965,0.0252,-69.52064609204,0.0264,-0.0346,0.0284,1.629,0.044,0.507,0.049,16162.5,79.9454,15.167095,8449.85,171.391,15.534266,11961.3,136.999,14.567474,0.966791,,,0,5288.75,,,,,0.030342,9226.71444574131,7968.53141901074,10747.751053029,-0.3372354839025711,0.34185960002076854,-13.637000086076661
4657915882546574080,OGLE-LMC-CEP-2032,81.797165,-69.93708,CEP,1O,8.921653,14.865,0.6079998,2.5963442,,,81.79719472254,0.0258,-69.93707723038,0.028,0.062,0.0276,2.232,0.049,0.179,0.057,13155.9,54.2459,15.390569,7845.51,121.58,15.614836,8727.03,90.5924,14.909755,0.705081,,,0,6970.0,,,,,0.007497,6826.21732258116,5939.33780200527,7928.83920933129,0.6940992183143955,1.2196684471962307,-14.256999971118164
4658768278884823808,OGLE-LMC-CEP-1343,78.76617,-68.146416,CEP,1O/2O,11.464406,16.001,0.50100136,1.098839,,,78.76615229929,0.0485,-68.1464244275,0.0674,-0.0184,0.0514,1.88,0.103,-0.161,0.128,5037.01,37.5372,16.432934,3174.07,86.3492,16.597345,3102.44,58.0599,16.032661,0.564684,,,0,7008.0,,,,,0.059742,6017.53734637251,5047.53958815986,7239.94195243179,2.1039054791944807,2.5358400285108864,-15.499998090683594
4656989887551528320,OGLE-LMC-CEP-3224,87.23354,-70.50064,CEP,1O/2O,6.867829,16.909,0.6229992,0.6406823,,,87.23356747952,0.0771,-70.50063419287,0.1001,-0.1006,0.0825,1.845,0.16,1.023,0.192,1929.48,13.5956,17.474766,1346.44,35.9257,17.528423,1499.04,25.6199,16.822388,0.706036,,,0,,,,,,0.006709,5246.29913519587,4227.45045020741,6571.55082945247,3.3097351482045205,3.875500751476004,-16.286001196728517
4688821810002240768,OGLE-SMC-CEP-0309,9.820708,-73.50755,CEP,1O,7.5589347,17.097,0.5610008,0.927421,,,9.8206865201,0.0858,-73.50755930951,0.0721,0.0866,0.0927,0.788,0.158,-1.181,0.153,1777.1,16.5582,17.564087,1173.99,44.019,17.677229,1134.95,22.5268,17.124477,0.552752,,,0,,,,,,0.037393,3849.39139647005,3049.62429333465,4964.15136908751,4.170039765499347,4.637126643429035,-16.535999322070314
4688984125404561152,OGLE-SMC-CEP-1737,12.9395,-72.51789,CEP,F,14.316087,17.084,0.59399986,1.2708465,,,12.9395004694,0.1246,-72.51790120136,0.0737,-0.1028,0.0997,0.43,0.235,-1.212,0.148,1540.93,15.957,17.718906,1105.71,64.7707,17.74229,1161.06,38.9098,17.099787,0.642504,,,0,,,,,,0.022406,4728.52884018425,3741.46831790775,6039.80960050929,3.7103694226696504,4.345275788880588,-16.489999773789062
4657030603856815616,OGLE-LMC-CEP-2976,85.56458,-71.1815,CEP,F,11.002719,15.788,0.9699993,2.9251106,,,85.56457586161,0.0437,-71.18151130138,0.0448,-0.0454,0.0422,2.007,0.09,0.923,0.088,4592.68,29.059,16.533201,2224.87,51.5855,16.983124,3676.95,55.6066,15.8482,1.134924,,,0,4879.15,,,,,0.065681,7468.18647079953,6299.6313499412,8919.87988626697,1.4219243409376752,2.16712523412615,-14.818000806811524
4685868865379446144,OGLE-SMC-CEP-2104,13.4325,-73.473724,CEP,F,11.919088,16.934,0.69199944,1.5693558,,,13.43252640555,0.1651,-73.47373269521,0.1465,0.7537,0.1804,0.371,0.318,-2.644,0.269,1951.23,23.3086,17.462595,1394.68,52.7694,17.490204,1639.96,36.7847,16.724836,0.765368,,,0,,,,,,0.023385,1268.77514341227,1014.2013653255,1670.51077032886,6.4170767063141945,6.945671691055406,-16.24200057525879
4685879211996332160,OGLE-SMC-CEP-1422,12.500167,-73.45167,CEP,1O,10.147631,15.662,0.7220011,2.5392683,,,12.50020771722,0.116,-73.45166752441,0.0972,0.6021,0.1262,0.442,0.223,-3.961,0.201,6265.76,38.4175,16.195932,4020.89,76.0713,16.340582,4420.79,45.1127,15.64817,0.692412,,,0,6246.0,,,,,0.078495,1548.7074518965,1283.00624441212,1936.37880434263,4.712152762225168,5.246085059771554,-14.939998602453613
4685956487029624960,OGLE-SMC-CEP-1733,12.928917,-72.9473,CEP,F,5.7229614,15.273,0.8800001,5.884423,,,12.92895118636,0.0382,-72.9472933324,0.0286,0.0846,0.0344,0.739,0.086,-0.84,0.057,7714.38,18.038,15.970113,4116.62,49.2905,16.315037,5717.23,33.7269,15.368957,0.94608,,,0,5355.0,2.062,1.043,,,0.044473,5907.13483161817,5070.09343503748,6975.96559526758,1.4161153443112013,2.1132285808224314,-14.39299966348877
