source_id,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag
4043962745779235712,OGLE-BLG-RRLYR-09254,269.61417,-31.72914,RRLYR,RRab,9.301847,16.499,1.8339996,0.43329465,,,269.6141607227864,-31.7291146851495,0.004,0.004,90.0,269.61416042999,0.1403,-31.72913316269,0.1281,0.1032,0.141,-0.058,0.275,-4.292,0.231,false,1617.74,12.2945,17.666096,554.961,36.2816,18.490732,2089.26,81.9615,16.46194,2.028791,,,0,,,,,,0.095458,5703.80364269855,3479.86238096168,9816.02265499851,2.7181777182182785,2.7181777182182785
4062643993931033984,OGLE-BLG-ELL-013567,269.4437,-28.382973,ELL,ELL,6.2031136,15.596,1.3970003,0.6703645,,,269.4436897813844,-28.3829763164098,0.007,0.006,90.0,269.44368943994,0.2216,-28.38297821046,0.1948,0.9234,0.2172,-0.07,0.457,-0.44,0.361,false,4381.29,22.68,16.58436,1986.21,30.728,17.106323,5644.76,78.4715,15.382806,1.723517,,,0,4472.0,,,,,0.034497,1147.47599205021,854.874639433231,1741.39105613032,5.297281678601371,5.297281678601371
4062726427067382912,OGLE-BLG-ELL-015848,270.126,-27.99986,ELL,ELL,7.775023,15.37,1.3370008,0.6799987,,,270.1260180456467,-27.9998548720767,0.003,0.002,90.0,270.12601118238,0.0983,-27.99985600069,0.0902,0.4754,0.1098,-1.407,0.185,-0.262,0.151,false,5361.5,18.5743,16.365149,2314.94,94.3213,16.940039,5975.45,111.824,15.320993,1.619045,,,0,4460.0,,,,,0.060258,2092.99145912634,1635.18779642075,2887.09882535672,3.7661626049785717,3.7661626049785717
4043204288945999744,OGLE-BLG-RRLYR-05973,268.29178,-33.406307,RRLYR,RRc,17.281616,15.92,1.5540009,0.3793073,,,268.2917661691404,-33.4062984718056,0.003,0.002,90.0,268.29177309887,0.0981,-33.40631597789,0.0852,0.1608,0.1021,1.344,0.179,-4.066,0.148,false,2899.28,32.5935,17.032642,1503.95,153.007,17.408302,3982.72,151.967,15.76147,1.646833,,,0,4878.5,,,,,0.051674,5032.76072164161,3327.67673544299,8395.94439123065,2.410968662675998,2.410968662675998
4657832869370030720,OGLE-LMC-T2CEP-163,84.47288,-68.34859,T2CEP,BLHer,5.492039,17.705,0.60099983,1.6936066,,,84.4729588742069,-68.3485672450345,0.011,0.01,0.0,84.47290851848,0.329,-68.34858824082,0.3785,-0.0822,0.3482,-4.315,0.647,-4.876,0.697,false,820.605,9.92057,18.40303,744.151,31.1526,18.172235,976.445,37.6609,17.2878,0.884436,,,0,,,,,,0.132989,2155.57225777569,1495.28854680838,3162.63526906974,6.037186995765609,6.037186995765609
4041451186347775744,OGLE-BLG-ECL-115872,267.17313,-35.069473,ECL,NC,8.737516,15.819,1.2740002,0.4706929,,,267.1731359824034,-35.069478566481,0.006,0.005,90.0,267.17314288038,0.1912,-35.06947473187,0.1821,-0.4919,0.2276,1.311,0.357,0.891,0.297,false,3519.35,19.7747,16.822208,1761.97,65.8448,17.23639,4011.19,154.747,15.753736,1.482654,,,0,4777.0,,,,,0.026689,7629.38118424563,4821.78978994483,11894.0458453839,1.406553674396477,1.406553674396477
4063181212638386176,OGLE-BLG-ECL-245322,270.16296,-27.313194,ECL,NC,18.32905,15.463,1.4099989,0.6542594,,,270.1629433381067,-27.3132009282429,0.005,0.005,90.0,270.16294965364,0.1066,-27.31319944828,0.0861,0.1385,0.1221,1.303,0.35,0.344,0.339,false,4628.98,51.4614,16.52465,1951.42,52.4946,17.12551,5084.3,171.494,15.496343,1.629167,,,0,4421.88,,,,,0.058843,5104.39148812074,3284.63008278929,8534.39993580964,1.9232804186180026,1.9232804186180026
4043827643292044544,OGLE-BLG-ECL-275083,270.8452,-31.60739,ECL,NC,18.186213,15.673,1.3610001,1.436217,,,270.8451964698435,-31.6073965867785,0.002,0.002,90.0,270.84519331666,0.082,-31.60739906993,0.0783,0.0468,0.0974,-0.624,0.158,-0.577,0.136,false,3636.42,36.254,16.78668,1652.82,53.0269,17.305822,3810.05,115.601,15.809593,1.496229,,,0,4467.5,,,,,0.026066,7101.64472443448,4685.59246002939,11206.2782397849,1.4162056258830127,1.4162056258830127
4043260913760289152,OGLE-BLG-RRLYR-08692,269.37924,-33.19003,RRLYR,RRc,7.950783,16.239,1.3139992,0.27143916,,,269.3792502689184,-33.1900348855801,0.005,0.004,90.0,269.37924222974,0.1529,-33.19004054445,0.1375,0.5609,0.1483,-1.563,0.317,-1.314,0.243,false,2465.89,25.4373,17.208431,1442.64,59.9219,17.453493,3247.86,66.2823,15.982928,1.470565,,,0,,,,,,0.035587,1850.5368944112,1347.58323215705,2916.77579705104,4.902511579900182,4.902511579900182
4056573697521766656,OGLE-BLG-LPV-093346,268.23,-29.268167,LPV,Mira,61.75841,13.95,7.9040003,293.4,,,268.2299914838373,-29.2681648471686,0.007,0.006,90.0,268.22998816292,0.2408,-29.26816413553,0.2173,0.0897,0.2628,-0.673,0.48,0.165,0.393,false,9607.07,347.05,15.731889,305.62,29.4352,19.138433,24910.6,2267.14,13.770958,5.367476,,,0,3286.0,1.957,1.36,,,0.027845,5173.29091872056,2804.1236463636,9401.3071197632,0.38116530157843087,0.38116530157843087
4062331492030671104,OGLE-BLG-RRLYR-09743,269.78882,-29.28275,RRLYR,RRab,23.919811,15.47,1.2809992,0.55447733,,,269.7888244964109,-29.2827194074812,0.006,0.005,90.0,269.78880942032,0.2204,-29.28274453669,0.1978,-0.1445,0.1835,-3.054,0.394,-5.836,0.308,false,4706.05,43.3352,16.506725,2969.58,71.9955,16.669651,6771.32,180.551,15.185237,1.484414,,,0,5143.45,,,,,0.111034,7134.96613720825,4409.34829591408,11474.8709019711,1.203040685632871,1.203040685632871
4062571327271512960,OGLE-BLG-ELL-014125,269.6078,-28.721027,ELL,ELL,5.473261,15.738,1.4789991,0.9085543,,,269.6078017005477,-28.7210203636926,0.004,0.003,90.0,269.60779135395,0.1187,-28.72103460844,0.107,0.0831,0.1191,-2.107,0.256,-3.308,0.212,false,3491.68,12.0716,16.830778,1745.28,49.7381,17.246723,4451.17,46.2054,15.640734,1.60599,,,0,4777.0,,,,,0.024487,6026.41523278801,3866.8189447716,9852.95713303038,1.8377046551817706,1.8377046551817706
4056381347329553024,OGLE-BLG-ECL-160442,268.3448,-30.078972,ECL,NC,8.231012,15.437,1.3810005,0.6892244,,,268.3448007959815,-30.0789530876964,0.018,0.014,90.0,268.3447959043,0.558,-30.07898214746,0.5245,-1.6416,0.5813,-0.983,1.129,-6.749,0.92,false,4503.25,52.6343,16.554552,2415.35,57.3942,16.893938,6419.93,118.21,15.243094,1.650844,,,0,4981.5,,,,,0.068129,6615.30305651814,3726.53670612744,11154.7832917629,1.3342515514973456,1.3342515514973456
4041899061275871232,OGLE-BLG-RRLYR-03277,267.26,-33.461887,RRLYR,RRab,18.767653,16.919,1.9860001,0.50752926,,,267.2600220871731,-33.461879259983,0.006,0.005,90.0,267.26000540554,0.2034,-33.46189676066,0.2103,0.4812,0.2806,-3.232,0.411,-4.065,0.314,false,968.362,13.6922,18.22327,505.765,36.1331,18.591515,2129.8,70.1155,16.44107,2.150444,,,0,,,,,,0.071949,2892.80376860427,1490.83174770231,6784.35833786506,4.612405752743356,4.612405752743356
4063225021317199872,OGLE-BLG-ECL-270254,270.7338,-26.828083,ECL,NC,13.481483,15.095,1.2379999,2.982552,,,270.7337933173442,-26.8280640196885,0.002,0.002,90.0,270.73379283326,0.0595,-26.82807433392,0.0585,0.285,0.0717,-0.1,0.124,-2.396,0.102,false,7336.24,7.65777,16.024681,3186.39,58.9202,16.59314,10690.3,337.805,14.689448,1.903691,,,0,4460.0,,,,,0.071622,3260.85431572519,2575.66385456912,4389.77408386553,2.5283432850965006,2.5283432850965006
4685831245775045120,OGLE-SMC-CEP-1005,11.895291,-73.493614,CEP,1O,11.288015,17.05,0.46100044,0.8089546,,,11.8952891984724,-73.4935989168863,0.003,0.002,90.0,11.89529623774,0.0775,-73.49360332805,0.0655,-0.075,0.0815,0.465,0.163,-1.025,0.131,false,1992.52,24.1293,17.439857,1442.71,64.4929,17.453438,1267.76,30.1601,17.004324,0.449114,,,0,,,,,,0.05433,5257.16225588101,4216.82563765602,6623.6420613112,3.446242331094986,3.446242331094986
4044009440681932288,OGLE-BLG-LPV-140631,269.37555,-31.396805,LPV,Mira,163.20877,13.863,,413.6,,,269.3755430737889,-31.396794104896,0.01,0.008,90.0,269.3755405111,0.3265,-31.39679789113,0.2908,-0.0079,0.3551,-0.508,0.621,-0.879,0.503,false,5360.57,201.538,16.365337,323.881,52.0391,19.075426,15395.6,1676.23,14.293427,4.781999,,,0,3371.0,,,,,0.044625,5373.92901810631,2807.26790867725,9751.20752375679,0.21154028743714548,0.21154028743714548
5334754139397744768,OGLE-GD-ECL-08116,178.2102,-61.766277,ECL,nonEC,36.17423,15.685,1.4339991,1.432466,,,178.2101989308195,-61.766269201581,0.002,0.002,90.0,178.2101838469,0.0581,-61.76626936978,0.0565,0.449,0.0788,-1.657,0.135,-0.039,0.098,false,3861.39,5.79148,16.721506,1611.88,18.5375,17.33306,4636.09,71.1381,15.596541,1.736518,,,0,4421.16,,,,,0.028133,2121.96927816096,1797.00004651646,2582.44490774745,4.051304960107135,4.051304960107135
4068969935200624768,OGLE-BLG-ECL-120206,267.32104,-22.513666,ECL,C,26.348246,13.42,1.5340004,0.9436937,,,267.3210350656412,-22.5136539730393,0.001,0.001,90.0,267.32104469046,0.029,-22.51365610616,0.0257,0.643,0.0311,2.065,0.056,-0.495,0.044,false,27684.1,236.218,14.582788,9995.78,276.082,15.351847,28072.2,773.195,13.641229,1.710618,,,0,4092.0,,,4.06,4.167,0.046302,1491.91231476403,1425.29609270279,1564.93208954711,2.5512835823707203,2.5512835823707203
4044176497738929408,OGLE-BLG-LPV-153883,269.69547,-30.695223,LPV,Mira,97.69634,13.968,,361.1,,,269.6954575465218,-30.6952000827686,0.007,0.006,90.0,269.69545796111,0.2622,-30.69522613616,0.2272,-0.1509,0.2969,0.083,0.451,-6.051,0.375,false,7082.76,455.148,16.06286,468.524,57.0729,18.674559,21567.0,5163.48,13.927447,4.747111,,,0,3323.0,,,,,0.091065,6060.78080217478,3389.58179928277,10470.4332220057,0.05535752528767901,0.05535752528767901
4062590908124691072,OGLE-BLG-RRLYR-09509,269.70554,-28.526194,RRLYR,RRab,20.055538,15.986,1.5060005,0.47305644,,,269.7055326248866,-28.5261902918748,0.006,0.004,90.0,269.70552963207,0.196,-28.52619983857,0.1347,-1.1401,0.2041,-0.611,0.378,-2.217,0.286,false,3142.27,70.269,16.945255,1602.55,157.066,17.339363,5115.25,252.901,15.489752,1.849611,,,0,4848.5,,,,,0.026877,10698.1269552795,7327.2885106939,15462.0239402367,0.8394613241009878,0.8394613241009878
4062301976915478400,OGLE-BLG-ELL-016295,270.2783,-29.366972,ELL,ELL,6.319181,13.552,1.0100002,0.9889522,,,270.2783109346631,-29.3669616869416,0.001,0.001,90.0,270.27829610491,0.0417,-29.36698227493,0.0377,0.4138,0.0422,-3.002,0.08,-4.782,0.063,false,34006.2,63.0906,14.359469,16679.6,208.876,14.795924,28116.4,240.253,13.639521,1.156404,,,0,5011.5,,,3.9,8.641,0.05055,2279.86596034322,2072.24549501693,2532.59445826759,1.762453473919944,1.762453473919944
4685818803252951552,OGLE-SMC-ECL-0371,9.716458,-73.57597,ECL,ED,25.69866,16.3,-0.14199829,2.4589102,,,9.7164661139471,-73.5759761225457,0.002,0.001,90.0,9.71647164916,0.0576,-73.57598011561,0.0445,0.0836,0.059,0.363,0.106,-0.927,0.09,false,5947.43,35.1216,16.252542,5001.22,99.0965,16.103697,2258.38,44.8392,16.37743,-0.273733,,,0,8868.67,,,,,0.023538,4765.12776394788,3917.45125188367,5901.19901157474,2.9096264892783523,2.9096264892783523
4068951312164125696,OGLE-BLG-LPV-036074,266.7019,-22.70814,LPV,Mira,98.37827,13.654,5.9439993,221.5,,,266.7019376166905,-22.708122344503,0.007,0.005,90.0,266.70189973627,0.2543,-22.70815082613,0.2249,0.3001,0.2326,-8.116,0.451,-6.615,0.351,false,12893.0,367.735,15.412478,589.218,75.1767,18.425697,29261.9,2483.36,13.596166,4.829532,,,0,3289.25,2.849,1.44,,,0.140163,3450.48645471866,1965.48063927207,6636.27655781166,0.9645986479254134,0.9645986479254134
4050830948291933696,OGLE-BLG-ECL-318469,271.88113,-28.37764,ECL,NC,7.3499618,14.693,1.0679998,16.536564,,,271.8811319469346,-28.3776498380468,0.002,0.001,90.0,271.88112985948,0.0506,-28.37765083164,0.0465,0.3898,0.0524,-0.427,0.098,-0.231,0.081,false,12128.8,9.90476,15.47882,5776.56,75.4482,15.947214,10438.0,77.2484,14.715376,1.231838,,,0,4832.75,,,2.72,3.624,0.03595,2422.62290087105,2135.75111866084,2795.76554813347,2.771570748493321,2.771570748493321
4056265147041422592,OGLE-BLG-ECL-223459,269.68112,-29.705639,ECL,NC,29.712337,14.103,0.7420006,0.8809743,,,269.6811690625727,-29.7056343918444,0.001,0.001,90.0,269.68110845446,0.0474,-29.70564311132,0.0486,0.3508,0.0665,-12.227,0.092,-2.025,0.075,false,22769.8,222.368,14.794968,13552.4,230.936,15.021346,20148.5,596.023,14.001311,1.020035,,,0,5215.18,,,,,0.154308,2705.78490750747,2250.6767403385,3380.57750040059,1.9415333371125811,1.9415333371125811
4050322901017712640,OGLE-BLG-ELL-020362,271.82196,-29.476805,ELL,ELL,7.005468,13.881,0.9100008,0.425575,,,271.8219481538043,-29.4767998227167,0.003,0.002,90.0,271.82194976386,0.069,-29.47681119859,0.0758,0.5377,0.0965,0.326,0.165,-2.642,0.127,false,27345.4,64.2537,14.596154,17160.1,362.866,14.765086,29831.0,924.528,13.575252,1.189835,,,0,5143.45,,,,,0.041542,1831.16800281214,1525.35608182574,2285.69040980283,2.5673586100083625,2.5673586100083625
4044185190755918976,OGLE-BLG-RRLYR-08595,269.34003,-30.730972,RRLYR,RRc,10.418081,16.231,1.4629993,0.31069073,,,269.340030872198,-30.7309542626048,0.005,0.004,90.0,269.34001737644,0.1742,-30.73097230686,0.1958,-0.9312,0.2847,-2.694,0.325,-4.191,0.279,false,2358.75,24.0083,17.256659,1260.37,37.3094,17.600147,3799.71,86.2967,15.812545,1.787602,,,0,,,,,,0.063912,8374.25128772487,5234.89717135041,13104.5161852974,1.6162709567360594,1.6162709567360594
4661410061738184320,OGLE-LMC-ECL-08589,77.2775,-67.984695,ECL,ESD,16.0407,16.155,-0.08800125,1.455867,,,77.2775089818589,-67.9846993787099,0.002,0.001,0.0,77.27752630463,0.0472,-67.98469959598,0.0622,-0.0053,0.0565,1.508,0.085,-0.05,0.114,false,6176.84,58.2067,16.21145,5342.22,169.641,16.032085,2665.61,86.3832,16.19743,-0.165344,,,0,8103.25,,,,,0.019885,5501.42245227023,4580.9716659419,6676.37087875705,2.4526257089014045,2.4526257089014045
4056503427537208960,OGLE-BLG-RRLYR-06823,268.5989,-29.599916,RRLYR,RRc,9.189167,16.355,1.321001,0.28569144,,,268.5989156662888,-29.5999073967611,0.017,0.014,90.0,268.59889505237,0.5571,-29.59992599536,0.5002,-0.4767,0.5744,-4.163,1.068,-4.32,0.909,false,2390.27,25.2787,17.242247,2047.98,140.179,17.073072,7259.88,141.178,15.109596,1.963476,,,0,,,,,,0.058,5523.59137998556,2836.11457633958,9929.10911372617,2.6438918262853264,2.6438918262853264
4685987475186258432,OGLE-SMC-ECL-3776,14.593416,-72.66936,ECL,EC,6.476701,17.278,-0.08600044,1.0518348,,,14.5933750328165,-72.6693666751846,0.006,0.005,90.0,14.59338171073,0.2104,-72.66935624301,0.1756,-0.2035,0.2184,0.462,0.403,2.423,0.318,false,2337.57,14.9639,17.266455,2345.1,35.9105,16.925985,1454.73,20.3162,16.854965,0.07102,,,0,,,,,,0.050075,3115.58833071475,2281.71651683224,4306.14509170681,4.810299535221823,4.810299535221823
4043653194708903936,OGLE-BLG-RRLYR-06288,268.40067,-31.828417,RRLYR,RRab,11.201997,16.468,2.0,0.6839244,,,268.4006617613243,-31.8284219916337,0.004,0.003,90.0,268.40065716097,0.1357,-31.82841665621,0.1349,-0.1121,0.1636,-0.908,0.265,1.239,0.222,false,1474.05,12.9722,17.767088,576.372,38.5205,18.44963,2496.7,76.6711,16.268503,2.181128,,,0,,,,,,0.03095,7379.16102550092,4614.37107588042,11784.5190111915,2.127965474625288,2.127965474625288
4056484907566165248,OGLE-BLG-ECL-173004,268.5998,-29.720388,ECL,NC,7.6695166,15.094,1.4880009,11.698251,,,268.599804273579,-29.7204019750652,0.002,0.002,90.0,268.59980670402,0.0673,-29.72039723337,0.0604,0.3434,0.0772,0.49,0.131,1.101,0.108,false,6685.44,9.5385,16.125542,2914.04,30.8754,16.690151,8043.57,72.3282,14.998298,1.691854,,,0,4460.0,,,,,0.052054,2787.30987382725,2232.02077380183,3686.09793188158,2.868073596405523,2.868073596405523
4062332286572151936,OGLE-BLG-ECL-226597,269.74704,-29.27814,ECL,NC,20.361578,14.859,2.349,36.03702,,,269.747062785471,-29.2780982923753,0.003,0.002,90.0,269.74703363619,0.1192,-29.27813060036,0.1087,0.1364,0.1114,-5.905,0.208,-7.504,0.159,false,6233.77,32.9413,16.201488,2206.71,670.71,16.992023,18852.7,2973.85,14.073483,2.91854,,,0,3937.0,,,,,0.166324,5376.0686924483,3480.13182979203,8989.03359685725,1.206676159707655,1.206676159707655
4063150353214948864,OGLE-BLG-ECL-273875,270.81616,-27.219778,ECL,NC,29.83445,15.488,1.4070005,0.3244938,,,270.8161680029729,-27.2197751131286,0.003,0.002,90.0,270.81617048392,0.1024,-27.21978370451,0.098,0.8277,0.1125,0.512,0.192,-1.995,0.16,false,3899.84,52.0897,16.710749,1738.26,81.684,17.2511,4681.73,178.809,15.585905,1.665196,,,0,4467.5,,,0.9,0.292,0.027648,1197.76923017129,1045.1028874165,1401.638191738,5.096134155181183,5.096134155181183
4658167975671066624,OGLE-LMC-ECL-12930,79.971794,-69.61361,ECL,ED,6.6398263,17.01,-9.994507E-4,3.98759,,,79.9718100082786,-69.6136077061593,0.004,0.002,0.0,79.97182533282,0.0811,-69.61360941022,0.1051,-0.0828,0.0963,1.24,0.146,-0.396,0.226,false,2908.24,8.44964,17.029291,3207.16,77.7539,16.586084,1954.34,46.6581,16.534418,0.051666,,,0,6804.0,,,,,0.021707,4512.53451068805,3609.85315279421,5701.76118188993,3.7378975473946205,3.7378975473946205
4043769708564907520,OGLE-BLG-ELL-014482,269.72067,-31.921139,ELL,ELL,8.074209,16.084,2.2600002,27.52231,,,269.7206582890912,-31.9211128257652,0.004,0.004,90.0,269.72067304319,0.1692,-31.92112837715,0.1589,0.1288,0.1553,2.909,0.272,-3.612,0.238,false,1935.08,9.3932,17.47162,1063.39,90.305,17.784658,3540.65,90.2721,15.889214,1.895445,,,0,,,,,,0.100793,5340.50532875024,3188.1717559309,9427.62212536165,2.446087870084,2.446087870084
4041543442286918784,OGLE-BLG-ECL-113089,267.07416,-34.629333,ECL,NC,13.131903,15.746,1.3670006,4.5024962,,,267.0741496939854,-34.6293201463786,0.006,0.005,90.0,267.07414709757,0.2212,-34.62933564542,0.2222,0.455,0.2982,-0.496,0.41,-3.6,0.318,false,3761.03,8.0705,16.7501,1671.86,6.63335,17.293386,4168.5,57.6781,15.711969,1.581417,,,0,4460.0,,,,,0.055437,3100.16378291434,1562.54378924309,6930.51659219118,3.2890770979440447,3.2890770979440447
4062773942475934208,OGLE-BLG-RRLYR-09231,269.6047,-27.681139,RRLYR,RRc,7.373317,16.603,1.8509998,0.29382455,,,269.604722521528,-27.6811376178224,0.009,0.008,90.0,269.6046953661,0.3071,-27.68114914597,0.2945,-1.5059,0.3602,-5.585,0.571,-2.678,0.489,false,1548.5,14.8739,17.713585,733.431,60.8217,18.18799,3157.99,97.8926,16.013391,2.174599,,,0,,,,,,0.07197,7860.1860784802,4926.53303535763,12249.9797832652,2.125836503610664,2.125836503610664
4055772909432863744,OGLE-BLG-ELL-008433,267.88928,-30.709917,ELL,ELL,7.0108047,15.016,5.488,301.64276,,,267.8893064230693,-30.7098865055367,0.004,0.003,90.0,267.88926741896,0.1531,-30.70991877343,0.1447,0.2396,0.1911,-7.789,0.274,-7.494,0.219,false,4302.15,18.6775,16.604153,358.41,28.3941,18.965437,9687.98,162.525,14.796336,4.169101,,,0,3530.63,,,,,0.136895,4245.23850284259,2408.58099120096,8186.28966698368,1.876489321626206,1.876489321626206
4056322046796144768,OGLE-BLG-ELL-012706,269.16687,-29.635471,ELL,ELL,6.4420543,15.516,2.4250002,16.111048,,,269.1668704651469,-29.6354402634534,0.003,0.003,90.0,269.16685778287,0.1094,-29.63547380661,0.0973,0.2182,0.1211,-2.56,0.222,-7.791,0.175,false,3255.35,11.6682,16.906872,1038.97,23.3487,17.809881,5099.04,45.1895,15.493199,2.316682,,,0,3938.21,,,,,0.110661,4252.37404908095,2730.31178168975,7563.01214723183,2.3728424983966043,2.3728424983966043
4056558712473600768,OGLE-BLG-ECL-171967,268.578,-29.317806,ECL,NC,20.172256,15.942,1.5579996,0.531194,,,268.578001369061,-29.3178119816107,0.004,0.003,90.0,268.57799553924,0.1344,-29.31781627655,0.1123,0.6548,0.1449,-1.181,0.229,-0.998,0.182,false,2816.22,15.626,17.064198,1382.46,44.8877,17.499754,6577.87,43.6362,15.216706,2.283048,,,0,4682.43,,,,,0.021958,1562.40997703014,1217.79891225518,2171.17979508266,4.973025371355723,4.973025371355723
4654697989908363648,OGLE-LMC-ECL-02928,73.82704,-70.81145,ECL,ESD,6.5803084,16.719,0.11599922,0.966561,,,73.827046603498,-70.8114475077651,0.002,0.002,0.0,73.82707306885,0.0612,-70.81144833028,0.0727,-0.0095,0.0686,2.02,0.118,-0.191,0.16,false,3430.42,13.3399,16.849997,2630.31,32.8207,16.801373,1565.83,23.3694,16.77506,0.026312,,,0,9566.0,,,,,0.011897,4973.38702282977,4084.03982411577,6126.63182231963,3.235738578636049,3.235738578636049
4056570502064634112,OGLE-BLG-LPV-077734,267.9383,-29.301277,LPV,Mira,152.29672,14.181,6.099001,305.9,,,267.9383185204909,-29.3012557869678,0.006,0.005,90.0,267.93829845497,0.2477,-29.30128791428,0.2209,0.1028,0.3057,-4.064,0.411,-7.462,0.345,false,7051.14,515.898,16.067717,587.447,137.281,18.428967,28514.7,5428.0,13.624247,4.80472,,,0,3524.5,,,,,0.095982,5025.52637021531,2625.34399869996,9303.09488308782,0.6750919749411786,0.6750919749411786
4068272810498544256,OGLE-BLG-ELL-003878,265.2897,-24.394361,ELL,ELL,7.5132008,15.213,1.6789999,0.6530148,,,265.2896868521453,-24.394370543321,0.005,0.004,90.0,265.28968817702,0.1358,-24.39436326287,0.1172,-0.0456,0.1403,0.28,0.328,1.691,0.274,false,5365.56,23.0307,16.364328,2326.32,64.1234,16.934713,7609.79,206.989,15.058488,1.876226,,,0,4469.0,,,,,0.055123,6794.39704213684,4373.06150161045,10693.3222914359,1.0522456874883517,1.0522456874883517
4062772709651981696,OGLE-BLG-ELL-014184,269.62607,-27.74361,ELL,ELL,5.288712,13.164,3.4960003,167.8145,,,269.6260591846342,-27.7436069976109,0.002,0.002,90.0,269.62605883652,0.0875,-27.74361489714,0.0805,0.2298,0.1055,-0.072,0.158,-1.835,0.124,false,23718.1,61.1841,14.750665,2897.02,80.8115,16.696508,39743.3,345.04,13.263761,3.432748,,,0,3816.39,2.6963,1.408,,,0.036115,3994.398226075,2709.2442387472,6682.93362572311,0.15674275661746506,0.15674275661746506
4063127641455375616,OGLE-BLG-ECL-282342,271.00937,-27.553722,ECL,NC,38.87266,15.749,1.3319998,7.238964,,,271.0093605339492,-27.5537200727905,0.003,0.002,90.0,271.00935808888,0.0862,-27.5537252097,0.0847,-0.0055,0.1055,-0.503,0.173,-1.193,0.139,false,3883.06,14.7272,16.715431,2072.4,51.6478,17.060204,4601.1,79.9399,15.604767,1.455437,,,0,4964.7,,,,,0.030999,7318.90323142222,4890.12394866193,11218.0054437393,1.4267695702878314,1.4267695702878314
4056455255217744896,OGLE-BLG-RRLYR-05208,268.01935,-29.680305,RRLYR,RRab,14.309297,16.884,2.848999,0.76889175,,,268.019344456717,-29.6802860041779,0.008,0.007,90.0,268.01934712222,0.2443,-29.68031576822,0.2547,0.6303,0.3246,0.538,0.496,-6.913,0.43,false,980.593,19.0082,18.209644,459.294,103.666,18.696163,2743.04,195.754,16.166342,2.529821,,,0,,,,,,0.070549,2433.67044342401,1210.13224868097,6574.62321492077,4.952691939731771,4.952691939731771
4063942379537792640,OGLE-BLG-ECL-237458,269.98563,-27.084167,ECL,NC,9.173527,14.562,1.1560001,0.5486406,,,269.9856919630518,-27.0841195185322,0.001,0.001,90.0,269.98564197568,0.0441,-27.08416399476,0.0383,1.0602,0.0495,-10.337,0.08,-10.33,0.065,false,12883.8,16.3345,15.413252,5590.67,32.6979,15.982728,11293.5,91.4666,14.629849,1.352879,,,0,4643.75,1.09,0.557,1.15,0.551,0.262035,921.112352651614,880.57728836413,965.485560565823,4.740437242237093,4.740437242237093
4685929445903100800,OGLE-SMC-ECL-1283,11.958,-73.38792,ECL,ED,9.818913,14.774,-0.018000603,3.0958428,,,11.9580047822023,-73.3879050626166,0.001,0.001,90.0,11.95801278334,0.0366,-73.38790954161,0.0297,-0.1928,0.0392,0.531,0.069,-1.04,0.06,true,22072.8,69.5272,14.828721,17930.6,206.635,14.717402,9364.87,94.4973,14.833165,-0.115764,,,0,9054.5,,,,,0.053999,10632.0277934873,9053.66303874646,12519.6517072999,-0.3590803483421183,-0.3590803483421183
4657650797127651840,OGLE-LMC-ECL-21460,84.68654,-69.41114,ECL,ED,6.413849,14.307,-0.09000015,1.259814,,,84.6865544529648,-69.4111342938936,0.005,0.004,90.0,84.68655512135,0.1456,-69.41113027993,0.1411,0.6025,0.1426,0.055,0.299,0.932,0.284,false,37167.7,112.557,14.262952,34968.8,452.724,13.992186,18423.3,276.728,14.098501,-0.106316,,,0,9412.0,,,,,0.027509,1524.62743000994,1242.8578850248,1945.96527140787,3.3911815151120503,3.3911815151120503
4041809283523332352,OGLE-BLG-ECL-093896,266.4194,-34.11264,ECL,NC,7.035509,16.682,1.776001,1.2394422,,,266.4193967666384,-34.112632207182,0.006,0.006,90.0,266.41939982834,0.1838,-34.11265109973,0.1866,-0.0384,0.2744,0.589,0.397,-4.388,0.366,false,1223.63,14.3972,17.969238,1072.59,169.543,17.775307,2618.34,197.321,16.216856,1.558451,,,0,,,,,,0.029663,5391.06127194984,3026.42023169515,9408.75355255544,3.023627867453122,3.023627867453122
4050229202055945600,OGLE-BLG-ECL-260921,270.51703,-29.988972,ECL,NC,8.83611,13.75,0.9209995,2.1388466,,,270.5170134016739,-29.9889836882353,0.003,0.003,90.0,270.51702033045,0.1037,-29.98897930263,0.0996,0.4941,0.1289,1.394,0.201,1.019,0.171,true,30820.6,107.489,14.466264,14947.9,313.612,14.914941,23145.9,422.331,13.850733,1.064208,,,0,5106.09,,,,,0.066701,2063.95073674567,1534.47116290986,3113.88379511392,2.176503364232957,2.176503364232957
