source_id,best_class_name,best_class_score,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist,r_est,r_lo,r_hi,abs_Imag,abs_Gmag
4661499534509007744,CEP,0.6161499669312169,OGLE-LMC-CEP-0797,75.84521,-67.48214,CEP,1O,12.606469,14.759,0.62300014,3.0493617,,,75.8451694708378,-67.4821340332513,0.001,0.001,0.0,75.84518772929,0.0271,-67.48213463046,0.0347,-0.0296,0.0338,1.624,0.051,-0.139,0.062,false,14755.7,103.551,15.265965,8701.81,219.287,15.502364,9829.49,140.613,14.780592,0.721772,,,0,6387.33,,,,,0.059864,7904.32170277552,6943.16190958153,9041.08638900834,0.26967678675699247,0.26967678675699247
4661500908898455808,CEP,0.4277630805408583,OGLE-LMC-CEP-0824,75.96283,-67.41783,CEP,F,26.881958,14.863,0.7119999,4.3632336,,,75.9627462735264,-67.4178460521889,0.001,0.001,0.0,75.96276404176,0.0278,-67.41784615877,0.0327,-0.0022,0.032,1.585,0.054,-0.025,0.067,false,13016.7,167.872,15.402114,6855.72,350.899,15.761255,8758.41,240.87,14.905857,0.855398,,,0,5765.0,,,,,0.12937,7591.2577133342,6548.83377658057,8866.04058667065,0.46143123903016203,0.46143123903016203
4655456618576599808,CEP,0.6208083480305703,OGLE-LMC-CEP-0363,73.756874,-69.340416,CEP,1O,9.855184,15.488,0.68200016,1.8926065,,,73.7568673308911,-69.3404084008278,0.001,0.001,0.0,73.75688986895,0.0367,-69.34040808011,0.0391,-0.0529,0.0393,1.847,0.071,0.074,0.093,false,7181.07,47.3006,16.047892,4162.97,95.2266,16.30288,4872.12,77.7972,15.542624,0.760255,,,0,6174.75,,,,,0.028638,7579.2007373868,6463.96215171046,8943.40063037266,1.0898828678928716,1.0898828678928716
4655458645801126656,CEP,0.3084605562904173,OGLE-LMC-CEP-0399,73.939705,-69.19981,CEP,1O,15.656239,14.868,0.6540003,2.8234396,,,73.9396665792991,-69.1998063700829,0.001,0.001,0.0,73.9396881699,0.026,-69.19980712135,0.0291,-0.0351,0.0274,1.781,0.049,-0.174,0.064,false,13389.3,89.5195,15.371473,7797.11,205.283,15.621554,8882.73,137.823,14.890554,0.731,,,0,6396.55,,,,,0.050826,9188.39966290812,7976.38267466634,10643.7919860901,0.05180064447387167,0.05180064447387167
4655458989398422144,CEP,0.3988830099941212,OGLE-LMC-CEP-0355,73.72921,-69.236916,CEP,F/1O,10.771138,16.225,0.8959999,2.2144146,,,73.7292014932988,-69.2368982567592,0.002,0.002,0.0,73.72922127304,0.0672,-69.23689749948,0.0699,0.0565,0.0716,1.629,0.122,0.176,0.157,false,3015.78,21.821,16.989868,1636.18,45.4351,17.316814,2442.15,47.5379,16.292492,1.024323,,,0,5213.0,,,,,0.064792,4293.36277031675,3530.38548003846,5298.56013549152,3.0610124514293133,3.0610124514293133
4655459053862500352,CEP,0.3550964506172842,OGLE-LMC-CEP-0351,73.71975,-69.23392,CEP,F,14.709604,15.72,0.9460001,3.5009055,,,73.7197543857522,-69.2338880660048,0.002,0.001,0.0,73.71977680911,0.0461,-69.23388817195,0.0511,0.0029,0.05,1.847,0.086,-0.025,0.109,false,4829.99,32.9421,16.4785,2513.49,73.7482,16.850695,3872.35,62.8077,15.791985,1.05871,,,0,5093.0,,,,,0.115099,5786.14040070902,4859.495427366,6959.38654817719,1.9080554290471134,1.9080554290471134
4655462562811105664,CEP,0.6273148148148149,OGLE-LMC-CEP-0350,73.71887,-69.17439,CEP,F,15.9486885,15.909,0.9259987,2.874475,,,73.7188210029823,-69.1743593679268,0.002,0.001,0.0,73.71884345451,0.0482,-69.17435824534,0.0573,-0.1285,0.0534,1.854,0.094,0.261,0.129,false,4056.73,36.0414,16.667925,2187.18,75.476,17.001677,3175.2,61.8433,16.007492,0.994185,,,0,5351.5,,,,,0.126859,6984.10743652237,5866.20056662485,8359.7878334766,1.68844583922467,1.68844583922467
4655464654502207232,CEP,0.7163065843621399,OGLE-LMC-CEP-0398,73.93767,-69.15889,CEP,F,30.937815,15.072,0.73700047,4.1345983,,,73.9376053257678,-69.158889602965,0.002,0.001,0.0,73.93762745701,0.0406,-69.15889138735,0.0459,0.1387,0.0442,1.829,0.076,-0.414,0.1,false,10719.3,130.033,15.612946,6093.38,267.609,15.889243,7524.68,205.904,15.070701,0.818543,,,0,5832.69,,,,,0.082847,4400.33739715686,3779.08281092818,5200.01962698969,1.854569662769233,1.854569662769233
4655465758268166528,CEP,0.38323219797178143,OGLE-LMC-CEP-0371,73.7915,-69.11506,CEP,1O,11.839761,15.461,0.7390003,2.0683057,,,73.7914441679822,-69.115023582544,0.001,0.001,0.0,73.79146626107,0.0357,-69.11502397968,0.0402,0.0712,0.0405,1.829,0.065,-0.092,0.083,false,7046.6,39.4315,16.068417,3890.61,83.1354,16.376343,4861.46,63.8695,15.545002,0.831341,,,0,5693.0,,,,,0.149406,5482.53858506716,4686.50280614536,6492.03339998958,1.7660919582921615,1.7660919582921615
4655474107685918208,CEP,0.08860468106995877,OGLE-LMC-CEP-0235,73.111,-69.16969,CEP,F,11.980963,15.117,0.87900066,4.762212,,,73.1109825100405,-69.169671031311,0.001,0.001,0.0,73.11100845383,0.0313,-69.16967065022,0.0385,-0.054,0.0357,2.143,0.062,0.089,0.082,false,9389.81,49.7595,15.756724,4790.1,103.264,16.150526,6971.69,72.1914,15.153575,0.996951,,,0,5300.58,,,,,0.071864,8070.03371729725,6918.73332499609,9468.37347591474,0.5826228799312574,0.5826228799312574
4655483208766129664,CEP,0.6625514403292181,OGLE-LMC-CEP-0238,73.11921,-68.960915,CEP,F,18.17597,15.823,0.75099945,2.505793,,,73.1192692531719,-68.9609276113515,0.003,0.002,0.0,73.11929125474,0.052,-68.96092917907,0.0673,-0.0352,0.0566,1.835,0.112,-0.364,0.165,false,4781.63,71.9311,16.489426,2721.41,162.17,16.764402,3651.61,134.749,15.855708,0.908694,,,0,5743.8,,,,,0.089026,5752.55221797412,4808.53301463469,6942.36475373489,2.0236971061989877,2.0236971061989877
4661512075791413760,CEP,0.550705467372134,OGLE-LMC-CEP-0452,74.187584,-68.51539,CEP,1O,14.839608,15.857,0.6529999,1.3805112,,,74.1876137327057,-68.5153332496884,0.002,0.002,90.0,74.18763176874,0.0592,-68.51533375091,0.0504,-0.059,0.0536,1.534,0.127,-0.116,0.122,false,5282.42,55.2052,16.381285,3074.12,153.065,16.632086,3544.91,106.746,15.887908,0.744178,,,0,6330.0,,,,,0.208028,6212.04298754193,5209.82780536643,7463.26159655307,1.890828088957008,1.890828088957008
4661519390092375808,CEP,0.3796626984126985,OGLE-LMC-CEP-0502,74.46337,-68.30422,CEP,F,18.151865,14.906,0.875,5.270677,,,74.4633865934493,-68.3042078286984,0.001,0.001,0.0,74.46340643261,0.0312,-68.30420795008,0.0302,-0.0523,0.0293,1.703,0.064,-0.028,0.071,false,10735.5,92.3617,15.611312,5422.54,191.131,16.01588,8156.97,171.819,14.983098,1.032783,,,0,5283.55,,,,,0.049067,9178.10583992922,7964.07446430749,10629.9168048418,0.09223482944187467,0.09223482944187467
4661521078044183680,CEP,0.3335978835978835,OGLE-LMC-CEP-0470,74.31575,-68.296555,CEP,1O,11.38016,15.399,0.69000053,1.9339136,,,74.3157661163948,-68.2965324916745,0.001,0.001,0.0,74.31578315148,0.0358,-68.29653323612,0.0362,-0.0217,0.0342,1.463,0.073,-0.173,0.083,false,7826.51,49.0747,15.954446,4523.7,110.602,16.212654,5351.51,75.0595,15.44073,0.771924,,,0,6001.61,,,,,0.083822,7675.43013806976,6597.81413525134,8991.12964150264,0.9734865524063245,0.9734865524063245
4661522860426022528,CEP,0.9264403292181069,OGLE-LMC-CEP-0459,74.25625,-68.25325,CEP,F,21.259178,15.15,0.82000065,3.752239,,,74.2562574991853,-68.2531902581656,0.001,0.001,0.0,74.25627682868,0.034,-68.25319114644,0.0336,0.0385,0.0335,1.663,0.068,-0.206,0.081,false,8837.37,101.031,15.822558,5008.72,198.594,16.102072,6663.36,169.678,15.202687,0.899385,,,0,5575.0,,,,,0.215303,6573.4764316051,5676.02949392193,7684.99740770336,1.0610240677182254,1.0610240677182254
4661525162528245376,CEP,0.19495498971193403,OGLE-LMC-CEP-0348,73.716835,-68.420364,CEP,1O,11.79956,15.381,0.69299984,2.144985,,,73.7168832042396,-68.4203887922893,0.001,0.001,0.0,73.71690214219,0.0425,-68.42038935834,0.0383,-0.0125,0.0421,1.618,0.079,-0.131,0.089,false,8031.95,47.9063,15.926312,4597.33,112.747,16.195126,5497.07,77.0481,15.411592,0.783534,,,0,5947.0,,,,,0.109725,6597.29690295817,5611.52174174698,7820.11383272999,1.2841694181685988,1.2841694181685988
4658054691520447744,CEP,0.2996399176954732,OGLE-LMC-CEP-2133,82.341705,-69.31231,CEP,F,25.508413,13.853,0.8880005,11.262662,,,82.3417281769485,-69.3123111587236,0.001,0.001,0.0,82.34174823729,0.019,-69.31230863287,0.0245,0.0424,0.0234,1.646,0.036,0.587,0.048,false,27602.5,256.565,14.585996,13465.8,485.027,15.028311,20879.7,479.201,13.962609,1.065702,,,0,5051.38,,,,,0.02977,7904.61972287925,6931.57634284863,9093.66349484738,-0.6364052210042139,-0.6364052210042139
4658057199781916032,CEP,0.10158619929453254,OGLE-LMC-CEP-2120,82.277084,-69.17619,CEP,F,12.587304,15.038,0.8310003,4.6084523,,,82.2770635333135,-69.1761895610985,0.001,0.001,0.0,82.27708115419,0.0329,-69.17618823277,0.0463,0.0214,0.0402,1.455,0.069,0.309,0.087,false,9602.05,51.6782,15.732456,4942.72,112.71,16.116474,7414.02,150.002,15.086785,1.029689,,,0,5196.75,,,,,0.026241,6443.33105393193,5460.87192047207,7682.46365813341,0.9924478784499158,0.9924478784499158
4658059574973245056,CEP,0.36640211640211623,OGLE-LMC-CEP-2040,81.82271,-69.74047,CEP,F,16.034046,15.458,0.7250004,2.7366893,,,81.8227052401628,-69.7404753611442,0.003,0.002,0.0,81.82273742018,0.0737,-69.74047387412,0.0841,0.4411,0.0794,2.588,0.142,0.345,0.174,false,6867.17,54.7283,16.09642,4352.29,116.994,16.254593,5448.36,85.7357,15.421256,0.833337,,,0,5779.33,,,,,0.020192,2028.63056926099,1743.41702688588,2412.28469756521,3.921985355379366,3.921985355379366
4658059609332965120,CEP,0.6924603174603174,OGLE-LMC-CEP-2037,81.815956,-69.728836,CEP,F/1O,19.806498,15.016,0.6100006,3.4336603,,,81.8159876036689,-69.7288444588909,0.001,0.001,0.0,81.81600387003,0.0426,-69.7288415295,0.0481,-0.1055,0.0451,1.309,0.08,0.68,0.095,false,10993.6,85.2229,15.585515,6698.31,187.827,15.786475,8091.29,146.315,14.991875,0.794601,,,0,5952.0,,,,,0.049811,7875.56293877913,6644.73007793591,9385.08032670094,0.5345917610838349,0.5345917610838349
4658060120487294720,CEP,0.8384773662551439,OGLE-LMC-CEP-1999,81.62092,-69.738335,CEP,F,24.06353,14.859,0.6859999,4.155887,,,81.6209409991324,-69.7383406861679,0.001,0.001,0.0,81.62096300665,0.0261,-69.73833885409,0.028,0.0353,0.0288,1.77,0.05,0.426,0.056,false,11001.2,111.894,15.584764,6373.37,227.486,15.840466,8504.36,195.956,14.937816,0.90265,,,0,5411.17,,,,,0.033233,7356.21860548402,6374.52729786579,8568.47830240291,0.5257270723418443,0.5257270723418443
4658060777563682432,CEP,0.5937601962081129,OGLE-LMC-CEP-1987,81.573,-69.66736,CEP,1O,15.318335,14.594,0.6430006,3.1909714,,,81.5730330596874,-69.6673737753901,0.001,0.001,0.0,81.5730563975,0.02,-69.6673719,0.0211,-0.0289,0.0216,1.883,0.038,0.436,0.043,false,16861.3,112.076,15.12114,9759.44,251.39,15.377826,11140.0,167.765,14.644702,0.733124,,,0,6344.36,,,,,0.064571,10826.027093593,10332.6875393708,11344.8604783385,-0.5783456855137032,-0.5783456855137032
4658061013846897792,CEP,0.5514371141975307,OGLE-LMC-CEP-1976,81.499,-69.66006,CEP,1O,14.712563,14.77,0.6529999,2.8138144,,,81.4990228131386,-69.6600718104057,0.001,0.001,0.0,81.49904085915,0.0224,-69.66007227164,0.026,-0.0507,0.0251,1.457,0.041,-0.107,0.05,false,14289.3,85.0308,15.300838,9441.8,289.37,15.413751,10691.4,221.492,14.689337,0.724414,,,0,5951.5,,,,,0.051212,10501.402430121,9140.71044978983,12121.6661615169,-0.33623605043908,-0.33623605043908
4658064797654900480,CEP,0.32047325102880647,OGLE-LMC-CEP-1884,81.138626,-69.61117,CEP,F,29.971972,13.967,0.68200016,7.7710743,,,81.1387118019219,-69.6111599802417,0.001,0.001,0.0,81.13873127447,0.0199,-69.61115816022,0.0205,-0.0547,0.0219,1.576,0.033,0.423,0.037,false,27803.7,358.628,14.578111,14865.2,769.329,14.920962,19187.7,580.123,14.05436,0.866602,,,0,5628.08,,,,,0.113497,11660.0765992663,10212.1754768658,13367.9563487221,-1.3665070097211718,-1.3665070097211718
4661536471209361408,CEP,0.705136684303351,OGLE-LMC-CEP-0420,74.03562,-68.104385,CEP,1O,15.588987,15.428,0.62099934,1.8281916,,,74.0357349544014,-68.1043894311597,0.001,0.001,0.0,74.03575477784,0.0339,-68.10438969204,0.0328,-0.0589,0.034,1.717,0.063,-0.061,0.075,false,7626.57,53.7968,15.982542,4324.22,114.99,16.26162,4943.22,75.4359,15.526895,0.734725,,,0,6197.0,,,,,0.155149,8411.04300089964,7232.60748537748,9835.13298557275,0.8037511837194984,0.8037511837194984
4661546293766668288,CEP,0.499706055261611,OGLE-LMC-T2CEP-019,74.70592,-68.07439,T2CEP,pWVir,26.524216,15.989,0.8640003,8.674864,,,74.7059946024948,-68.0743448865534,0.002,0.002,0.0,74.70601275918,0.0504,-68.07434713304,0.0615,-0.1097,0.0536,1.575,0.102,-0.522,0.133,false,3807.09,49.6256,16.736883,2404.76,82.9418,16.898706,3179.25,106.827,16.00611,0.892597,,,0,5286.9,,,,,0.190875,6745.09882553482,5663.28532939323,8081.03919460453,1.844058734924218,1.844058734924218
4655492180910585088,CEP,0.6363168724279835,OGLE-LMC-CEP-0400,73.940414,-68.92306,CEP,F,28.44189,15.652,0.6929989,2.5309656,,,73.9403865301698,-68.9229779314764,0.002,0.001,0.0,73.94040864903,0.0383,-68.92297775776,0.0501,-0.0532,0.0456,1.847,0.075,0.04,0.109,false,5520.59,59.1868,16.3334,3080.24,121.516,16.629929,3986.6,105.26,15.760413,0.869515,,,0,5669.53,,,,,0.297579,6848.89285704373,5795.62774087633,8150.3951365101,1.4738985660890336,1.4738985660890336
4655493310458813184,CEP,0.7519106407995296,OGLE-LMC-CEP-0466,74.28871,-68.89286,CEP,F,20.420689,15.729,0.8710003,2.9999738,,,74.2888127109517,-68.8928577620372,0.002,0.001,0.0,74.28883410805,0.0468,-68.89285749977,0.0474,-0.0,0.0493,1.79,0.091,0.061,0.099,false,4913.52,51.6226,16.459885,2643.95,123.062,16.795753,3949.64,102.639,15.770527,1.025227,,,0,5172.18,,,,,0.133399,5869.49768314754,4933.84340813532,7051.88044504376,1.8859954139107522,1.8859954139107522
4655493898897613056,CEP,0.7912992357436803,OGLE-LMC-CEP-0436,74.12358,-68.88947,CEP,F,23.675514,15.726,0.7779999,2.6509755,,,74.1235992319511,-68.8894455060205,0.002,0.001,0.0,74.12362392016,0.0383,-68.88944490856,0.0427,0.0248,0.0428,2.065,0.074,0.139,0.097,false,5193.79,68.1628,16.399654,2929.24,142.745,16.684502,3827.6,107.668,15.804603,0.879899,,,0,5733.0,,,,,0.091636,6014.08946668519,5103.30773428543,7160.84465559845,1.8301504098733261,1.8301504098733261
4655496716395680384,CEP,0.4267024911816579,OGLE-LMC-CEP-0343,73.694626,-68.82975,CEP,1O,11.238045,14.659,0.64400005,3.116335,,,73.6946503848166,-68.8297246996992,0.001,0.001,0.0,73.69467210779,0.02,-68.8297251581,0.0239,-0.0412,0.0231,1.822,0.038,-0.106,0.053,false,15629.6,71.9115,15.203496,8967.02,171.227,15.469768,10417.5,121.823,14.717509,0.752258,,,0,6130.0,,,,,0.096441,10449.0952100015,9161.87860547479,11971.664003906,-0.43639303526007467,-0.43639303526007467
4655497781547733248,CEP,0.8236397707231041,OGLE-LMC-CEP-0403,73.95179,-68.796585,CEP,1O,10.3307,15.707,0.70100117,1.710434,,,73.9517905215179,-68.7965615513475,0.001,0.001,0.0,73.95181267609,0.0347,-68.7965608747,0.0394,0.0023,0.0387,1.861,0.069,0.157,0.094,false,5655.99,34.9891,16.307095,3271.24,92.3358,16.564608,3996.23,59.5603,15.757793,0.806814,,,0,5750.36,,,,,0.084418,6713.19238951179,5736.48115256815,7923.28479075307,1.572354310954882,1.572354310954882
4655502763711450752,CEP,0.23597222222222214,OGLE-LMC-CEP-0454,74.21438,-68.69508,CEP,1O,11.57898,15.609,0.73899937,1.8788661,,,74.2144536558538,-68.6950746954642,0.001,0.001,0.0,74.21447509307,0.0398,-68.69507474513,0.0372,-0.0102,0.0412,1.809,0.075,-0.012,0.082,false,6020.57,27.2654,16.239271,3398.38,60.0333,16.523209,4518.92,90.1345,15.624332,0.898876,,,0,5575.0,,,,,0.098216,6670.08603043329,5678.43706056427,7899.72381577403,1.4883430286886394,1.4883430286886394
4655502965562765312,CEP,0.8666225749559083,OGLE-LMC-CEP-0445,74.167,-68.672775,CEP,F,18.015276,15.437,0.8029995,3.3829234,,,74.1670280170913,-68.6727637458153,0.001,0.001,0.0,74.16705102581,0.0341,-68.67276292998,0.0335,-0.022,0.035,1.944,0.065,0.189,0.073,false,6778.54,60.2919,16.110525,3742.4,121.158,16.418512,5053.03,96.9248,15.50304,0.915472,,,0,5412.63,,,,,0.054654,7577.33102652622,6504.24865700473,8889.75124947994,1.0394189724658247,1.0394189724658247
4655503549709266560,CEP,0.6864054232804234,OGLE-LMC-CEP-0444,74.16329,-68.634636,CEP,1O,12.226059,14.557,0.7080002,3.885059,,,74.1633508764435,-68.6346068821825,0.002,0.002,0.0,74.1633729223,0.0602,-68.63461083302,0.0571,0.0628,0.0591,1.865,0.115,-0.918,0.127,false,16172.2,83.1854,15.16644,9885.06,164.541,15.363939,11776.0,124.369,14.584423,0.779516,,,0,5952.0,,,,,0.131768,4665.88535036384,3890.81910463691,5673.0490969205,1.2123298444610526,1.2123298444610526
4655506955599858048,CEP,0.8045267489711933,OGLE-LMC-CEP-0427,74.08083,-68.566635,CEP,1O,15.189179,14.62,0.7950001,4.111984,,,74.0808367912145,-68.566604724905,0.001,0.001,0.0,74.08085524688,0.0329,-68.56660570408,0.0274,-0.0815,0.0293,1.566,0.069,-0.227,0.069,false,14657.0,126.771,15.273251,7847.32,261.198,15.614585,10768.6,302.071,14.681518,0.933067,,,0,5365.0,,,,,0.109356,9871.17871482167,8569.85384569333,11416.008495553,-0.35184518821366595,-0.35184518821366595
4687251879194486144,CEP,0.24453924162257484,OGLE-SMC-CEP-4281,17.89475,-72.68378,CEP,1O,10.630562,15.784,0.55399895,1.9246637,,,17.8947255515195,-72.6837670169702,0.001,0.001,90.0,17.89473657375,0.0404,-72.68377276723,0.0385,-0.0599,0.0465,0.762,0.08,-1.336,0.071,false,5879.78,41.7226,16.264963,3570.73,90.933,16.469494,3663.8,65.5216,15.85209,0.617404,,,0,6707.33,,,,,0.05358,7295.62705997932,6110.76067183553,8775.33223286373,1.4686872692582256,1.4686872692582256
4687254151250590336,CEP,0.7666071428571427,OGLE-SMC-CEP-4395,18.370167,-72.66192,CEP,1O,13.389156,15.227,0.6040001,2.869596,,,18.3701839630104,-72.661896260244,0.001,0.001,90.0,18.37019728468,0.036,-72.66190161749,0.0303,0.0635,0.0354,0.922,0.072,-1.244,0.06,false,9324.22,62.2321,15.764335,5469.66,133.868,16.006487,6160.02,89.672,15.287964,0.718523,,,0,6199.0,1.8118,0.9132,,,0.087379,6215.67627624937,5311.5589103308,7365.6367822193,1.2595582988432952,1.2595582988432952
4687255285112287104,CEP,0.5135582010582012,OGLE-SMC-CEP-4392,18.363625,-72.61064,CEP,F,18.36037,16.689,0.62000084,1.6262479,,,18.3637018057159,-72.6105952346636,0.003,0.002,90.0,18.36370789344,0.0791,-72.61059932881,0.0618,-0.1009,0.073,0.423,0.173,-0.951,0.121,false,2418.52,44.7031,17.22949,1821.25,128.368,17.200462,2212.04,102.184,16.399937,0.800526,,,0,,,,,,0.181107,5756.4923624341,4672.3124669196,7153.62649805447,2.888209512086732,2.888209512086732
4687259751887820544,CEP,0.36302175191064084,OGLE-SMC-CEP-4400,18.383583,-72.50056,CEP,F,24.076332,15.775,0.6149998,2.5739317,,,18.3836229299074,-72.500541251021,0.002,0.001,90.0,18.3836495175,0.0576,-72.50054467542,0.0453,-0.0079,0.055,1.857,0.104,-0.795,0.086,false,5405.06,57.9755,16.356365,3408.61,134.431,16.519943,3610.15,121.41,15.868106,0.651837,,,0,6559.08,,,,,0.080151,5907.35565917201,4884.53712441901,7224.24094566064,1.9180340243006206,1.9180340243006206
4658078094878154368,CEP,0.3770627572016459,OGLE-LMC-CEP-1809,80.77004,-69.50594,CEP,1O,8.812714,15.518,0.76200104,1.9916654,,,80.7700420458549,-69.505966348157,0.001,0.001,0.0,80.77005917746,0.0418,-69.50596522689,0.044,-0.074,0.0443,1.393,0.075,0.26,0.083,false,6603.57,30.7733,16.13892,4280.55,65.5695,16.27264,5477.3,59.5328,15.415504,0.857136,,,0,5286.9,,,,,0.094888,7491.20515641454,6326.13425485977,8927.31866024363,1.1452411942770269,1.1452411942770269
4658078434218021504,CEP,0.6349206349206348,OGLE-LMC-CEP-1841,80.89721,-69.460526,CEP,F,19.478699,14.741,0.75300026,4.9392858,,,80.8971771106985,-69.4605526143851,0.001,0.001,0.0,80.89719586723,0.0387,-69.46054872442,0.0453,-0.1099,0.0444,1.528,0.076,0.903,0.096,false,14229.1,147.541,15.30542,9414.77,355.968,15.416863,12501.5,316.903,14.519518,0.897346,,,0,5286.9,,,,,0.10443,7989.56604379913,6752.69490720508,9502.07751300572,0.22838422002100955,0.22838422002100955
4658078537180138624,CEP,0.6774691358024691,OGLE-LMC-CEP-1818,80.79879,-69.478165,CEP,1O,9.095007,15.821,0.6430006,1.574348,,,80.7987812929194,-69.4781879682423,0.002,0.001,0.0,80.79880370033,0.0456,-69.47818582857,0.0518,-0.1845,0.0515,1.824,0.084,0.497,0.098,false,5357.55,31.9507,16.36595,3621.61,76.3469,16.454134,4089.22,43.1573,15.73282,0.721314,,,0,5965.33,,,,,0.083413,8019.15671793233,6739.87746875482,9579.22877743934,1.3003565944223077,1.3003565944223077
4658082046249896448,CEP,0.9007936507936508,OGLE-LMC-CEP-1749,80.587166,-69.39342,CEP,F,16.041151,15.213,0.78399944,3.7119708,,,80.5871878697184,-69.3934226163385,0.001,0.001,0.0,80.58720504943,0.0312,-69.39342203839,0.0347,-0.0781,0.0342,1.404,0.058,0.134,0.073,false,8583.25,71.4291,15.854236,4864.45,148.624,16.133804,6394.75,112.147,15.247361,0.886443,,,0,5854.4,,,,,0.029266,9026.38432820226,7730.96724003532,10592.235801518,0.4354311920290179,0.4354311920290179
4658082763450092800,CEP,0.8237608392122281,OGLE-LMC-CEP-1717,80.477455,-69.384834,CEP,F/1O,16.745152,15.041,0.57699966,3.32153,,,80.4774598050421,-69.3848302835016,0.002,0.001,0.0,80.47748480692,0.0338,-69.38482781935,0.0401,-0.0203,0.0369,2.045,0.066,0.572,0.097,false,11029.8,72.4184,15.581944,6465.81,153.516,15.824831,7511.2,110.839,15.072647,0.752184,,,0,5951.67,,,,,0.0147,7485.20154395581,6384.07738742219,8843.79730107293,0.6699828737110636,0.6699828737110636
4658082866541725312,CEP,0.6804453262786596,OGLE-LMC-CEP-1728,80.50816,-69.379555,CEP,F,21.55146,15.341,0.7439995,3.2678044,,,80.5081968275101,-69.3795733337947,0.001,0.001,0.0,80.50821858262,0.0358,-69.3795697705,0.0396,-0.089,0.0379,1.779,0.07,0.828,0.095,false,7465.28,88.3094,16.00575,4432.33,195.708,16.234808,6065.52,178.207,15.30475,0.930058,,,0,5409.0,,,,,0.080847,8591.09188637968,7321.84155251221,10132.0849900553,0.6707577828964126,0.6707577828964126
4658083077041868544,CEP,0.6190674603174603,OGLE-LMC-CEP-1718,80.478874,-69.363976,CEP,1O,9.428937,14.511,0.6789999,2.4809573,,,80.4788975110397,-69.3639905149011,0.001,0.001,0.0,80.47891905489,0.0215,-69.36398805411,0.025,-0.0248,0.0235,1.763,0.041,0.572,0.06,false,17814.3,93.1725,15.061443,10256.7,201.953,15.323868,12633.6,142.269,14.508106,0.815762,,,0,5822.22,,,,,0.060168,10064.3928743863,8774.5385227368,11609.6114324287,-0.5029382283529884,-0.5029382283529884
4658083107025868288,CEP,0.4162727807172253,OGLE-LMC-CEP-1706,80.44696,-69.344696,CEP,1O,11.579452,14.669,0.85300064,4.191115,,,80.446997742929,-69.3447114454426,0.001,0.001,0.0,80.44701601277,0.026,-69.34470959309,0.032,-0.0283,0.0279,1.497,0.051,0.43,0.071,false,13981.5,80.3628,15.324481,7386.31,159.048,15.68032,10507.1,141.923,14.708208,0.972112,,,0,5354.33,,,,,0.073409,9125.37839382263,8212.22422662261,10170.8066754711,-0.13225473805828258,-0.13225473805828258
4658083862940134528,CEP,0.6373456790123455,OGLE-LMC-CEP-1790,80.70008,-69.3342,CEP,F,15.517268,15.707,0.70300007,2.6560771,,,80.7000668725175,-69.3341954510484,0.001,0.001,0.0,80.70008945093,0.0356,-69.33419444071,0.0389,-0.16,0.0389,1.851,0.066,0.235,0.076,false,6094.13,59.6882,16.226086,3756.03,133.823,16.414566,4440.84,98.963,15.643258,0.771308,,,0,5952.0,,,,,0.023374,9595.63433988621,8210.09614200381,11251.3269144846,0.7966313288272637,0.7966313288272637
4658084726310212608,CEP,0.9603174603174602,OGLE-LMC-CEP-1721,80.48354,-69.318474,CEP,F,17.752443,15.354,0.71699905,3.1175556,,,80.4835535564611,-69.3184967322852,0.001,0.001,0.0,80.4835748469,0.0343,-69.31849510541,0.0386,-0.0373,0.0364,1.746,0.064,0.378,0.081,false,7610.58,72.9574,15.984821,4303.61,158.829,16.266808,5394.99,129.662,15.431943,0.834865,,,0,5761.75,,,,,0.083632,7875.63670332227,6721.49106354597,9291.46663538194,0.8725717201577403,0.8725717201577403
4658086646078877056,CEP,0.5282921810699589,OGLE-LMC-CEP-1851,80.973206,-69.347305,CEP,F,28.013453,14.91,0.67199993,3.8985083,,,80.9732150310512,-69.3473239671358,0.001,0.001,0.0,80.97323337771,0.0392,-69.34732429442,0.0477,0.0938,0.0444,1.503,0.07,-0.076,0.088,false,12428.0,204.887,15.452358,7582.6,442.257,15.651843,9452.05,307.266,14.823105,0.828738,,,0,5911.5,,,,,0.069238,5051.63387572829,4290.46394247635,6033.49133817395,1.3928405128104089,1.3928405128104089
