source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,OGLE-ID,RA,Dec,Type,subType,SNR,I,V_I,Period,[Fe/H]_J95,[Fe/H]_ZW,r_est,r_lo,r_hi,abs_Gmag,abs_Imag,V
5859050521010226560,198.76077536339682,0.2670337545016946,-64.64445077773695,0.3201330252581276,-0.5829920320822539,0.3671112696281094,-8.635285831046799,0.47430267277915505,2.3431268277753103,0.6379405406669506,815.5704388041225,2.6758618069859024,18.409712,516.8824320085836,14.600505431948427,18.56791,1318.7338442246003,27.53457323050978,16.961527,1.6063824,,,0,,,,,,OGLE-GD-ECL-09061,198.76054,-64.644165,ECL,EC,6.676445,17.724,,0.6830211,,,5251.8284352114,3152.14995762334,8538.49184514078,4.80815918638012,4.122448279397698,
4068882249118618368,267.1243496355739,0.1348929999480956,-22.987065772406776,0.12185865924665659,-0.40587270342074916,0.15261740957645586,-1.3618604625720552,0.28549375113920816,-2.277231200805056,0.24788716646140815,3829.2340767005567,7.4741045779282205,16.730585,1280.6825485546942,33.98312552403863,17.582785,6119.538091187901,156.93421546650686,15.295123,2.2876616,,,0,4038.0,,,,,OGLE-BLG-RRLYR-03051,267.1248,-22.987112,RRLYR,RRab,7.4883494,16.598,1.823,0.6293128,,,8543.708986441,5832.59228911391,12473.265295513,2.0723528627042533,1.939767337191558,-14.774999572753906
4056471060588461568,268.0080698822854,0.12476085258070409,-29.459597539446754,0.1257156318047112,0.4722479492206772,0.16301345354939104,-7.276852340254694,0.23229753625259061,1.0461668790953196,0.19992293594975413,3817.423377951194,5.614528875447529,16.73394,404.5844022880058,17.05555077419224,18.833866,7555.399365031921,70.86993737448104,15.066277,3.7675896,,,0,3698.06,,,,,OGLE-BLG-RRLYR-05169,268.00833,-29.459167,RRLYR,RRab,6.0206647,17.3,3.2980003,0.60605544,,,2278.82990438867,1493.74566331924,4435.84190501616,4.945380574832473,5.511439687381301,-14.001998937060547
4043571663197790848,268.9021340053534,0.08592915244158261,-32.213671529616455,0.07463609759110382,0.10103813518672905,0.08628032334954293,1.3267831162767088,0.17659295505226824,-4.399492897863253,0.13716579682363317,3690.5926506128862,3.481262137274695,16.770626,814.2591019757629,47.53316234284618,18.074482,5603.7653671123335,100.92191629636683,15.39072,2.6837616,,,0,3781.6748,,,,,OGLE-BLG-RRLYR-07531,268.9015,-32.213554,RRLYR,RRab,13.503646,16.553,2.0279999,0.5663925,,,6265.66269596048,4223.93799338217,9953.97943890537,2.7857910107155988,2.5681644390603253,-14.52499959645996
4056247726599085440,269.7869260599738,0.09907618029175035,-29.86920216918781,0.08465187977764656,0.0042703157054393,0.10770211046144822,-5.627527953737273,0.1894416083567324,-4.201354163040298,0.15348780997145048,3998.4099251418647,8.065729131022541,16.683647,2281.391989017184,42.70008830226967,16.955889,6334.741267213609,116.44270741032878,15.257598,1.6982908,,,0,5074.403,,,,,OGLE-BLG-ECL-228538,269.78687,-29.868694,ECL,NC,12.408665,17.319,1.3640003,2.9517078,,,7465.27497253081,4894.49795200021,11673.4847527268,2.318418110959872,2.953771199338778,-15.954999944140624
4050178555545195008,270.69663116124696,0.04836459532142417,-30.01620725635034,0.043512833414021436,0.06880025103290512,0.05088595436913591,-3.7121180248935417,0.10064774248137201,-6.172448377224395,0.08388905192606692,12113.830156415876,12.193790940568897,15.480162,3773.8314907701297,162.6990927281779,16.409431,16520.656487156077,341.5980617187662,14.216852,2.1925793,,,0,3755.6667,,,,,OGLE-BLG-ELL-017504,270.69705,-30.016417,ELL,ELL,8.298565,15.449,1.7839994,41.155872,,,7939.92520618359,5834.79574793083,11380.9068838886,0.9810796098320793,0.9499183015435051,-13.665000958581544
4056154920963723904,268.296118787337,0.1480992930701319,-30.493384205463485,0.13374638336730338,-0.2170661082957326,0.16533276234964842,-0.05546087927724245,0.27557352346762165,-0.7916866959319557,0.21915514493721414,1634.3433596415584,2.912940918919487,17.655008,454.2404928809591,12.883030731864777,18.708174,2957.4291241108126,50.540595441522036,16.084635,2.623539,,,0,,,,,,OGLE-BLG-RRLYR-05982,268.29553,-30.49361,RRLYR,RRab,6.4762754,17.345,2.6290016,0.5817573,,,8104.44120623459,5156.28955533403,12659.2614856343,3.1113929359810157,2.801383933295469,-14.715997713354492
4056537100023183872,268.72684844890955,0.11350015841835803,-29.258831062505536,0.09787330712804533,-0.1014785800288701,0.11789481614085655,1.935215464409057,0.21260622922696654,-8.053465560425488,0.16829340558349498,3737.2773861255146,4.730071939323241,16.756977,854.9462693351202,34.432771933512846,18.021542,6279.953448246813,105.25711214037206,15.267029,2.7545128,,,0,3762.1501,,,,,OGLE-BLG-RRLYR-07149,268.72647,-29.2585,RRLYR,RRc,6.025398,17.036,2.1870003,0.33165252,,,8464.4806540264,5602.46447194101,12878.7369088875,2.1189754976681385,2.3979977144650135,-14.848998998095704
4062610871061487360,269.1598280998897,0.21820138293271635,-28.65533158425783,0.19666631974235305,0.10074768918268595,0.2427722044647397,-6.088364897478718,0.3970554321230657,-7.776455342629987,0.32934794759786035,2148.463258108623,5.082710332038626,17.358046,746.8480617514693,52.457459292815535,18.168308,3915.442988302488,111.141779395061,15.779967,2.388341,,,0,,,,,,OGLE-BLG-RRLYR-08176,269.1599,-28.654806,RRLYR,RRab,16.94159,16.279,1.6970005,0.53024095,,,5095.30947853267,2819.69548740971,9187.42373187198,3.822192741553522,2.7431464921638735,-14.581998828613282
4056586170111477248,268.7024302479905,0.18498096794094968,-29.10249406105903,0.16048411813978902,0.07860515073330206,0.18338786022992382,-7.889174668465304,0.36663609703059186,-5.488205316717355,0.2795901137191738,1973.1252351932283,6.821913603673299,17.45048,971.9894877736363,31.631372814781233,17.882235,5333.739619039116,86.99400831006965,15.444341,2.4378939,,,0,,,,,,OGLE-BLG-RRLYR-07091,268.7027,-29.102444,RRLYR,RRc,6.4807854,16.795,1.9710007,0.2790283,,,5559.39642505261,3249.37372283519,9708.43605860969,3.7253412900917873,3.0698618589394435,-14.823999376293946
4057323289560064896,267.98642201274805,0.1257842781312661,-29.204856295183223,0.12519898297101975,0.5638302972455812,0.16108306245007922,-3.2206686590996156,0.2241228840616386,-1.849589912535153,0.18427512778057087,1880.5430312822593,2.527168720362663,17.502657,865.4983970978092,27.901225078292654,18.008223,2409.111777731272,39.197155229616286,16.307278,1.7009449,,,0,,,,,,OGLE-BLG-ECL-143839,267.9862,-29.20536,ECL,C,6.504919,17.493,1.8470001,0.3657866,,,1870.74450391699,1309.89300289051,3202.4015540445,6.142584546755952,6.132927640628022,-15.645999930517577
4062271366725837824,269.80390428049117,0.07618448720168997,-29.61354967925655,0.06982359647981694,-0.022228134441144125,0.1193511358746045,-6.459722932921223,0.1390422695438941,-5.713367602365368,0.11399115279415839,26871.748314195876,19.85439996933538,14.615126,5437.4299808470105,109.14357058851519,16.012903,37329.67279338091,36.85661994708964,13.331784,2.681119,,,0,3750.8066,,,,,OGLE-BLG-RRLYR-09784,269.80353,-29.613111,RRLYR,RRab,20.482742,16.144,1.4780006,0.50372404,,,7486.32719413964,4845.71793161418,11770.1342137088,0.24378163473921433,1.77265507834273,-14.665998499731446
4064788973478782336,272.28945710699537,0.1325676743501319,-26.422082186064582,0.12006840281857868,-0.14662548632004518,0.1312708821929431,-4.119892261974977,0.2622419061905512,-5.193028322980668,0.22282256948425025,1619.255480736815,2.7526937896845687,17.665077,810.9522244325972,16.172865095936437,18.0789,2931.2992563676844,53.10595786665693,16.094269,1.9846306,,,0,,,,,,OGLE-BLG-ECL-333436,272.28937,-26.422417,ECL,NC,7.4524956,17.557,1.5890007,0.6785974,,,7777.3542410939,5204.35636731005,11680.958871522,3.210917806732109,3.1028398038024214,-15.967998506542969
4056288576055242240,268.73343089015395,0.20664740463894896,-29.9705127376842,0.18429914164247227,1.1527344428246291,0.25458875175503803,-2.7766451497703164,0.3558507270735285,-6.427728030361375,0.29144263585561336,4726.459008408451,16.361325650330773,16.502026,2111.2603685456347,80.4559096177512,17.040033,8316.86510535066,197.8352736574438,14.962021,2.0780125,,,0,4465.25,,,,,OGLE-BLG-RRLYR-07163,268.73367,-29.970167,RRLYR,RRc,8.752065,16.101,1.4869995,0.31555003,,,921.207690018951,698.802030436406,1351.88447042617,6.680237830785035,6.279212058690309,-14.61400033215332
4050152235989769344,270.88290598589043,0.10771323533259516,-30.501080327097494,0.09733083960179308,0.5372341367785418,0.12743312453940267,-6.684359045088087,0.20824722593711822,-1.3123988725752225,0.17574666983745466,3532.435832700467,11.092918361597087,16.81818,1295.8093988991407,131.18713709622597,17.570036,4935.067279086434,439.0573255063198,15.5286875,2.0413485,,,0,4109.0,,,,,OGLE-BLG-RRLYR-12083,270.88254,-30.501194,RRLYR,RRab,13.469126,16.131,1.7539997,0.5876456,,,1889.31065635439,1448.81224100135,2697.14868388883,5.436663213497507,4.7494836480678195,-14.377000818798829
4062337818492296448,269.62292947725837,0.07986445391821073,-29.3089046013029,0.07467327568848899,-0.03047302649919443,0.0979083815163047,-6.143384601094004,0.15313077133697803,-4.154761841339503,0.12094305873308293,24323.434563386738,16.018700106833517,14.723304,6182.258113678207,47.50895219245901,15.87352,32231.487618945077,302.8232037361236,13.4912195,2.3823004,,,0,3515.5,,,,,OGLE-BLG-RRLYR-09279,269.62314,-29.30936,RRLYR,RRab,17.103926,15.971,1.5500002,0.5389547,,,8266.96341470405,5537.27877626378,12579.5264880264,0.13657371651229866,1.3842696393638612,-14.420999517712403
4043623335939531008,268.0626214348606,0.1088309550289002,-32.083853984440886,0.08529255753094803,0.6595247726223309,0.11798084110309544,0.8107143555143411,0.19113737227800004,1.2867444064011349,0.163008664242738,3940.491522492258,5.055969219018752,16.69949,1799.3632061109345,51.57037898389957,17.21359,4735.17527980587,66.63131220518122,15.57358,1.6400108,,,0,4443.8203,,,,,OGLE-BLG-RRLYR-05320,268.06213,-32.08414,RRLYR,RRab,11.355943,16.925,2.1290016,0.5280323,,,1515.40924084391,1259.04397152039,1899.82043571423,5.796839937433987,6.022349580988674,-14.795997637060546
4062543564590788608,269.36514817014495,0.08059137603453634,-28.92395716791247,0.07261616987189132,0.1327046583156735,0.08946734302779347,2.1262857985591594,0.16046476003494176,-4.087796675799176,0.1319435391441589,11679.530180918278,7.592714319729651,15.519802,2690.852086766198,128.32061523141908,16.776663,18490.103959638487,95.61193691030206,14.094572,2.6820908,,,0,3744.9668,,,,,OGLE-BLG-RRLYR-08666,269.3651,-28.923416,RRLYR,RRc,7.636786,16.311,1.566,0.32685724,,,5560.83787427733,3765.21528196793,8924.25143324659,1.7941009262791745,2.5852996567479245,-14.745000823974609
4056560434657803136,268.34280267798675,0.15241571827316291,-29.34616146453765,0.13883759444226215,-0.33412435581882255,0.17180165066982586,-1.062665790404484,0.3049703913550442,-9.429733527224512,0.2582048845639985,5042.4547626674075,9.610512336655853,16.43176,1048.292982179173,144.1772376582768,17.800182,14187.341700170919,583.7420204514827,14.382168,3.4180145,,,0,4012.71,,,,,OGLE-BLG-LPV-099423,268.34317,-29.346138,LPV,Mira,130.32726,14.482,,320.1,,,8589.69001770685,5544.21924392574,13191.8683093179,1.76187333087314,-0.18788710613857873,
4056154852304657920,268.2616952974617,0.16644767110879272,-30.50805973934804,0.12938228954198006,-0.2695667682696231,0.19281370543496237,0.02819580822654777,0.24636609357065364,-8.232916614506504,0.20925709686257724,2105.3395606936338,3.8815109880188166,17.38006,563.36403802638,0.5759086101360454,18.474415,4598.530172213104,69.45367653296786,15.605372,2.8690424,,,0,,,,,,OGLE-BLG-RRLYR-05894,268.26178,-30.50761,RRLYR,RRc,5.8817873,17.003,2.198,0.38261434,,,7789.90249426648,4860.31965210583,12339.51294121,2.922400087577387,2.5453401510539493,-14.805000259399414
4062771330939575552,269.5068013045515,0.1781914183307168,-27.816801850323746,0.18787897287988412,0.5452403589991168,0.2713378345638163,-3.628468412907796,0.3241639494798781,-9.588066055386257,0.2568197575868713,2170.466483112563,7.388758292236914,17.346983,617.8667800335943,48.526886674354316,18.374151,4967.411091481321,153.73196241879236,15.521595,2.8525562,,,0,,,,,,OGLE-BLG-ECL-215377,269.5063,-27.816584,ECL,C,5.437053,16.926,1.9639988,0.4371135,,,2423.7366440548,1314.70758529794,6017.50614049511,5.424555811314761,5.003573450474917,-14.962001795092773
4657915603390106240,81.88344943214672,0.1905574945954201,-69.96146248320746,0.23889899491172437,-0.5419514267326874,0.21847435808128704,-0.6981380847385006,0.37653332329562833,-0.5774843065493077,0.4665910029141109,700.4630127545079,2.232904479458389,18.574903,1207.14585982954,37.429925730887625,17.646988,1220.784535847299,20.028827974957945,17.045322,0.6016655,,,0,,,,,,OGLE-LMC-RRLYR-16013,81.88446,-69.96167,RRLYR,RRab,5.152687,18.787,0.4619999,0.5167565,-1.349,-1.557,3574.04527120232,2689.28214521454,4772.94305543403,5.809103241842617,6.021200409811367,-18.32500075612793
4041873879804360448,267.23591919503605,0.12359542525431814,-33.58280049348022,0.10951696497348365,0.21887276538562242,0.10691325093939381,-4.209023757528803,0.2629699933453097,-3.5623683537328428,0.20944106342250382,2183.429712118307,3.1182565386208987,17.340517,1213.7917441975394,89.04739884398974,17.641027,4341.602817961773,155.7793404234158,15.667795,1.9732323,,,0,,,,,,OGLE-BLG-RRLYR-03233,267.23584,-33.583195,RRLYR,RRc,8.014877,16.528,1.5480003,0.31955376,,,4159.35195342357,2794.82338501232,7008.83188310783,4.245388690183784,3.4328715240460888,-14.979999577929688
4064599891873737984,272.36239229384756,0.19603477851175688,-26.506024019989457,0.18222900077306894,0.21319794486099788,0.09690644224008224,2.362984089785181,0.3322200064664485,3.0998562699730985,0.2698896739922335,4091.0144971951772,4.659372050634064,16.658789,2324.657934764554,40.639746752633854,16.93549,5146.921393928121,83.66858367480722,15.483051,1.4524384,,,0,5025.3335,,,,,OGLE-BLG-ECL-335977,272.36203,-26.506027,ECL,NC,7.647917,16.704,,1.0471623,,,4114.88031440825,2879.05323818497,6521.62022715907,3.587002641913351,3.6322144339055384,
4685869694346743040,13.428658516007642,0.032067078526852054,-73.45229905097585,0.026923721312699087,-0.03282505331255167,0.033653702753298265,0.9651881440416504,0.06203361055561136,-1.2516364512650766,0.051096860375483596,16393.68570405179,13.781481369941798,15.151674,6952.4118982282835,109.69073226576367,15.74605,16938.877133637867,104.77774808352814,14.189709,1.5563412,,,0,4443.427,,,,,OGLE-SMC-CEP-2100,13.428583,-73.45194,CEP,F,22.643293,16.146,0.69799995,2.2277172,,,8573.50039264383,7299.6787859539,10142.6479753521,0.48588341023603476,1.4802090480534176,-15.447999958447266
4062338505688130944,269.4846927227997,0.0845284342776053,-29.302665226980377,0.08265886553525875,0.5661754320703362,0.13466429848640557,-0.6586131634975829,0.15393775906532503,-7.6338266861974535,0.12480109708947,9996.471050785794,8.046431986748527,15.688749,4393.406378642366,72.4153678798292,16.244385,10597.681853846114,229.76705915096147,14.698893,1.5454922,,,0,4403.0,,,,,OGLE-BLG-RRLYR-08924,269.4844,-29.303112,RRLYR,RRab,18.689856,16.207,1.7069988,0.5100931,,,1801.60676449655,1374.13008374209,2598.23756048174,4.410449294251091,4.928700713318474,-14.500001932421874
4056558540674896896,268.54761094490453,0.07166149812627362,-29.350314378135785,0.06550196143582465,1.1395972072558331,0.07981819497064031,-5.854759301006749,0.1247882409636208,-31.518164679654646,0.10169459073109946,27536.67387884544,15.921298710159698,14.588587,15042.107684117753,49.35156168338366,14.908116,24493.75349723551,178.8880459580457,13.789282,1.1188345,,,0,5003.0,,,1.2794924,0.92404294,OGLE-BLG-RRLYR-06692,268.54764,-29.349972,RRLYR,RRab,6.3319635,16.33,2.0569992,0.63392514,,,862.343764413887,805.354903103683,927.852622119147,4.910184670548407,6.651597787003485,-14.273000723706055
4062973022612014592,271.8433981557576,0.06424616807596531,-27.63816750436695,0.054721681683974975,0.03723925103239612,0.06321181183261089,-6.297577494780206,0.1140587217382186,-7.083435516698763,0.09260372353334011,8422.901084424762,7.054258238965245,15.874711,2504.345054795386,63.42327564349258,16.854652,11497.89162415749,113.78896619843995,14.610374,2.244278,,,0,3665.5,,,,,OGLE-BLG-ECL-317082,271.84338,-27.637695,ECL,C,5.1134005,16.847,1.2859993,0.395382,,,8110.189350659,5809.56808032646,11765.2649061639,1.329556067114403,2.3018451525025867,-15.561000822070312
4044016690541084800,269.71368494145895,0.10593370538166505,-31.178598513154427,0.10430492537559746,-0.08453143676694833,0.14911717523983786,-4.07769457460666,0.1991743596113327,-4.879420312537574,0.15643475038629429,2991.670466013817,3.8315648159483096,16.99858,878.4751209679957,43.83902628774912,17.992065,5223.152442909779,165.35790688082957,15.467089,2.5249767,,,0,3658.6667,,,,,OGLE-BLG-RRLYR-09525,269.71375,-31.178112,RRLYR,RRab,14.362144,16.427,2.1259995,0.5994225,,,7503.63523150795,4706.59757372992,12002.9940283023,2.6222223633272534,2.050641476486433,-14.301000545776368
4061368117930447360,263.701193295238,0.10036582201476532,-27.199085496290643,0.09080878685155282,0.06592086355975303,0.11361193387245924,-5.670559312596544,0.22981755568467918,0.37829562040610365,0.19552319389386213,4835.930734577494,4.9154955531553295,16.477165,1192.0099877344276,31.529003945342698,17.660688,7310.518313807528,94.9899329659095,15.10205,2.5586386,,,0,3855.595,,,,,OGLE-BLG-RRLYR-00994,263.70108,-27.198694,RRLYR,RRab,9.847624,16.935,2.0500011,0.52725714,,,6391.0869222905,4123.82715808455,10341.3895050116,2.449291601007566,2.90712584478198,-14.884998365942383
4062659902521728384,269.148411714104,0.07532134333262816,-28.163111839128508,0.06710648255256373,0.07752031934732538,0.08607986582842903,-5.087319737714872,0.1565268785317534,-1.007773317770469,0.1261478342941343,7926.955080248412,5.902343906822925,15.940599,2257.2558764977953,58.947827170286246,16.967436,12163.677457832324,203.89027360953546,14.549257,2.4181786,,,0,3785.5364,,,,,OGLE-BLG-ELL-012639,269.1483,-28.163473,ELL,ELL,6.0965996,16.122,3.0769997,20.321346,,,6592.51330160627,4479.91287725401,10244.1737320461,1.8453443678521744,2.02674466692444,-13.045000040600586
4062702474020036480,269.9930878302776,0.1532791666053547,-28.06624947921532,0.14601091955584647,0.23768294047058305,0.19668298123990136,-2.539042032014196,0.29199578185249037,-5.375830216605873,0.24732916455820117,9247.678899184271,10.128523061636644,15.773284,988.0486506916458,14.884338516253917,17.864443,15717.322894759087,88.21893077997383,14.270973,3.5934696,,,0,3701.7068,2.835,1.4358,,,OGLE-BLG-RRLYR-10218,269.9937,-28.066195,RRLYR,RRab,17.70794,16.447,1.7539997,0.46415526,,,4121.55552323266,2357.05209666202,7837.51414613403,2.6979781845082584,3.371694729613239,-14.69300080354004
4062272221377846016,269.7757689846894,0.08120129151732702,-29.595540396251533,0.07337066069818382,0.3963404360943432,0.12700180274831727,-2.881889988462627,0.14792886756563406,-2.7847832994652144,0.11742709814481182,12763.881312182433,10.541878793485486,15.4234085,3133.0902632069115,82.1511077093181,16.611456,18860.820083562987,231.46946572856046,14.073019,2.538437,,,0,3855.595,,,,,OGLE-BLG-RRLYR-09704,269.7753,-29.595417,RRLYR,RRab,8.9914465,16.084,1.6779995,0.64810264,,,2578.27734523609,1799.91170778575,4349.41733751632,3.366760345411283,4.027351470899564,-14.406000133789062
4056132479905562624,268.1940575465279,0.07097272272329434,-30.813590995572966,0.06190406145001875,0.24302494842877145,0.07401418683066215,0.5542468005078761,0.13174776073967612,-3.0287555684504417,0.1040009811765516,6283.509325476454,7.382704948870612,16.19286,2143.887930295555,73.82937593618708,17.023382,11115.90710921806,340.3771043974863,14.647058,2.3763247,,,0,4029.1523,,,,,OGLE-BLG-ELL-009418,268.19412,-30.813168,ELL,ELL,7.2540746,15.296,2.5020008,52.600876,,,3793.91927527625,2850.61339680819,5519.71114481628,3.2974192196823466,2.4005590970016826,-12.79399872697754
4062849808681362176,271.67027464728307,0.13719415717136613,-28.15053570077844,0.13747647409389352,0.780691002774396,0.18783254823682713,-0.5528600017210379,0.25462519719290594,3.0241248651418173,0.21717231605756848,9510.602441544272,35.589308033950054,15.742846,3428.8383961731083,51.04124287548697,16.513521,11387.455286689548,185.43666967985496,14.620853,1.8926678,,,0,3996.0,,,,,OGLE-BLG-RRLYR-13557,271.67065,-28.150167,RRLYR,RRab,11.941823,16.495,1.4860001,0.57713926,,,1344.61979702911,1002.94843136809,2030.30175018892,5.099848029551346,5.852003333506424,-15.009000739233398
4044044277249815808,268.70061013451175,0.08079312852530608,-31.38481658220791,0.07433195194510442,0.006954790918169805,0.10019811049541806,-3.5556203051051534,0.14001022945918867,-10.911890982043685,0.11300123731607128,12942.465667488359,13.399795914350564,15.408323,2712.395682178254,72.43906122685475,16.768005,18877.233141109366,174.6526560595938,14.072074,2.6959314,,,0,4070.3447,,,,,OGLE-BLG-RRLYR-07083,268.70074,-31.385084,RRLYR,RRab,14.600288,16.37,2.0269985,0.51194066,,,7686.57867453939,5088.76009400045,11924.8330290617,0.9796579045619644,1.9413354558314957,-14.343002339233399
4050801291539797888,271.5562888040449,0.06402497547118285,-28.586090095744954,0.05553638843973919,0.1310186698237181,0.07318437216682885,-6.83305439514568,0.12014794788576572,-2.383252196601511,0.09941826743988268,10675.013148794358,7.720829754404792,15.617445,2961.6790411684724,63.06453903946439,16.672543,13919.489090596915,269.872628191945,14.402862,2.269681,,,0,3686.25,,,,,OGLE-BLG-RRLYR-13333,271.55576,-28.585917,RRLYR,RRab,20.616022,15.941,1.4720001,0.53598654,,,5680.07990086122,4027.7782164622,8659.97998029841,1.84567276750764,2.1692277601834213,-14.46899988474121
4062688012920842240,269.80179892440776,0.10423149647878603,-28.369013893084578,0.0934512030179332,0.3996620562206951,0.127449418351672,-1.0920289502321296,0.19356560536969014,1.4108805780747775,0.16219773842182375,4591.285111768353,5.417349388815548,16.53353,2185.537761239336,77.76028216838664,17.002493,5404.370640979461,148.40074530060036,15.430058,1.5724354,,,0,4498.0,,,,,OGLE-BLG-RRLYR-09777,269.80136,-28.369223,RRLYR,RRab,16.15422,16.478,1.487999,0.50604075,,,2547.42801546484,1784.1282130734,4263.98009513956,4.5030196782397915,4.447491037492721,-14.99000164086914
4063043528931330304,271.5347417439173,0.056916637123458264,-27.302538640021137,0.04933363913078003,0.39541851138286516,0.056533268827253624,0.1819507187018844,0.10415950593231685,-5.853694508272108,0.08798746611717499,11421.850474862309,8.650146540020474,15.544024,6380.327990675169,57.55478946032414,15.839281,9999.070894629704,101.04916163072741,14.762021,1.07726,,,0,5076.0,,,,,OGLE-BLG-ECL-304950,271.5347,-27.302889,ECL,NC,10.835558,16.52,1.3669987,3.9022229,,,2393.88125668964,2089.98367505909,2797.73518292108,3.6485114456447683,4.624487435940178,-15.153001757763672
4063530715512741248,269.5030943748421,0.08647928831298178,-27.49266940735608,0.07687260945241697,0.12881674773843993,0.09120053249935196,0.18816295209389708,0.16622357763232112,-4.480351061739583,0.1367258580965999,7126.781960589256,8.191629982123548,16.056131,1486.0272848594136,86.36258839645883,17.421322,14304.644006253406,1119.7578653583623,14.373227,3.0480947,,,0,4012.71,,,,,OGLE-BLG-LPV-145468,269.50354,-27.492777,LPV,Mira,119.47045,15.062,,311.1,,,5504.66589023533,3755.4268844567,8701.74864593059,2.3524765414993425,1.3583454532425066,
4056401928805231360,268.14230690821114,0.11588254097452956,-29.896208964572104,0.10728918092232609,0.44151272982301276,0.12520972065891725,-0.32468334374284985,0.2384272063748345,-2.801695667278208,0.1911121943874448,3141.9057873510756,4.151799017379693,16.945383,1592.47812948038,28.50219712652171,17.346205,3804.701730443129,71.95954642449261,15.811118,1.5350866,,,0,4819.0664,,,,,OGLE-BLG-RRLYR-05548,268.1419,-29.895834,RRLYR,RRab,14.8153105,16.73,2.2410011,0.46819663,,,2307.13944362259,1673.5606157312,3636.50168154172,5.130013851427286,4.9146303217642,-14.488998442236328
4050171241267086848,270.656300295027,0.07611991465786108,-30.259835773845715,0.07091065810896374,0.4317362730032672,0.08875454754705873,-5.160492826727486,0.14129989476415458,-4.6032424616755625,0.11368258415575323,11153.202810963694,13.023196580866117,15.569867,5585.570548190616,177.71258487523505,15.983719,18074.220988702313,101.47426472935004,14.119271,1.8644476,,,0,4777.0,,,,,OGLE-BLG-RRLYR-11651,270.65604,-30.259333,RRLYR,RRc,9.606826,16.407,1.1030006,0.28954336,,,2261.82240595653,1833.22386930852,2940.23770727497,3.7975746243853337,4.634707078303791,-15.303998988012696
4062419800801898752,270.5510589125705,0.049349897234274125,-28.79958373763063,0.050082182078396945,-0.039504188514646495,0.0728554069509051,-3.481752409784109,0.09418833085739635,-4.840189288048625,0.07844034025435777,15170.238804306722,11.929743285065788,15.235885,6950.903880576655,165.09830448985636,15.746285,20780.644096749224,256.6245641446455,13.9677725,1.778513,,,0,4460.0,,,,,OGLE-BLG-RRLYR-11419,270.55112,-28.799973,RRLYR,RRab,22.9933,15.401,1.1230001,0.5770558,,,9650.04992595624,6807.63327397052,13929.489102386,0.3132368652621409,0.4783522217074534,-14.277999922888183
4063351666921399808,271.5007636819656,0.13966857458040174,-26.278754268203787,0.1327923008348278,-0.08305589178773835,0.15556812158617828,-1.3016681987874412,0.2818160233998613,-6.705644797235123,0.23720755110912564,1887.8672514497111,3.7602818769535977,17.498438,580.962907847068,58.23363461245157,18.441017,2983.714582153839,63.400304775433064,16.075027,2.3659897,,,0,,,,,,OGLE-BLG-RRLYR-13235,271.50058,-26.279222,RRLYR,RRc,9.656896,16.418,2.1260014,0.35447186,,,6614.01649145303,4237.69598628889,10402.3868162042,3.3961115142041365,2.315672900312535,-14.291997867578125
4652193096310778368,78.32799234026234,0.2393983668681585,-69.84898253231417,0.28345174422454517,0.30994357879717543,0.26166073650533156,1.5245355228458055,0.4647067762527565,-0.7188608351310143,0.5328178595639561,889.8033173667008,2.581170661103993,18.31513,657.0111311284388,19.708324303820334,18.307457,1006.1068678521696,21.019776163383796,17.25531,1.0521469,,,0,,,,,,OGLE-LMC-RRLYR-07914,78.32887,-69.84911,RRLYR,RRab,5.031585,18.954,0.54999924,0.4978231,-1.396,-1.59,1855.39141371722,1333.41669900724,2696.15013436176,6.972952521459909,7.611822760717722,-18.404001233022463
4055700268606470912,268.16729361187913,0.2687652145862319,-31.142281010215118,0.7368063818908307,-1.365401565707214,1.07490247144661,0.2528755316188859,0.4300270397295123,-5.17069404274901,0.41903404177067805,1318.2952767206161,3.528444906357612,17.888334,480.71511205393097,28.34422628602552,18.64667,2337.64314957682,33.66759328504006,16.339975,2.306694,,,0,,,,,,OGLE-BLG-RRLYR-05619,268.16666,-31.142279,RRLYR,RRc,5.8299828,17.25,2.2150002,0.2886123,,,5345.60221023279,2601.89322322017,9816.93590122093,4.248351084988254,3.610016810696262,-15.0349998
4117028970001595392,266.84784454435646,0.11043055562105981,-22.328842834310493,0.10729594768913205,0.3367482781781083,0.1577577938617712,-5.937342209390728,0.2484830782872705,-8.382112533129355,0.2538328373289751,2243.3018709894864,3.291896998896927,17.311146,1089.2666342481637,40.90631791658851,17.758553,3997.805968166163,61.71072046818208,15.757366,2.0011864,,,0,,,,,,OGLE-BLG-RRLYR-02724,266.84784,-22.329056,RRLYR,RRab,11.8049555,16.86,1.7049999,0.49581012,,,2995.16910228264,1933.26469530285,5454.69179957201,4.929039047650342,4.477893875531201,-15.155000710351562
